1,2,3,4,5
0.9497763,0.98010904,1.0539488,0.99714977,1.0963969
1.0711305,0.97130954,1.0694221,0.98895925,0.96204597
0.9904367,1.0032108,0.97717255,1.0259612,1.0162734
1.0056467,1.1022639,1.0624757,1.113569,1.0052557
0.99586743,1.017133,1.0191565,1.0280346,1.0761031
1.0211437,0.96462625,0.9743303,0.99176204,1.0587276
0.9683196,1.0518504,1.0434439,1.0594885,1.0905334
1.0159055,1.1049057,0.984809,1.0571429,1.0332125
0.8478319,0.9493132,0.90290856,0.99034476,0.9868523
0.79961884,0.8679507,0.8702146,0.8833719,0.9063393
1.026338,1.0268039,1.1725526,1.04442,1.0885314
1.0065609,0.9937678,1.1065639,1.0828153,1.0159652
0.84456575,0.9218955,0.9621835,0.96037114,0.9504017
1.0363575,0.9791507,1.0024523,0.9794632,1.0246056
1.0133407,0.98852205,1.0027827,0.9496868,0.9650602
1.0024023,1.1107733,0.9999482,0.95327854,1.0443375
0.9664295,0.96082264,1.0551958,1.0069982,0.9545528
0.9452929,0.97690165,1.0255928,1.0314178,1.0128558
1.0298762,1.0006409,1.0166869,1.0661637,1.0137678
0.9281302,0.9684586,1.0042386,0.92682785,0.95180184
1.014876,0.9848028,1.080026,1.0017884,1.0108819
0.95287764,1.0088631,0.8786539,0.98082775,0.9758885
1.0471512,0.9878464,1.0557439,1.0133044,0.98455065
0.9374975,0.98584086,0.9616452,1.0050921,1.0509989
0.9587659,0.99383336,1.016581,1.0579368,1.0697683
1.0831103,1.0624979,1.115754,1.049252,1.0420703
1.001571,1.0250238,0.9583935,0.9642835,0.95575076
0.9545239,1.1150804,1.0422207,1.078082,0.9942512
0.9718829,0.997963,1.013431,0.9684114,1.1088756
0.99991786,0.9813385,0.92830104,0.9669551,1.0364352
0.9247424,0.9297132,0.9052877,0.95200723,1.0013468
0.97571385,1.0193288,1.0440216,1.0227158,1.0576575
0.886433,0.93918556,0.95147157,0.9592725,0.98648757
0.8846529,0.93116206,0.9730713,1.0022676,0.93545914
1.0178866,1.0360143,1.0561891,1.0387626,0.9523849
0.99886477,1.0051354,0.9854165,1.0616807,1.0789999
0.9965051,0.99352044,1.0631593,1.0431569,1.10868
0.94875497,1.0115211,0.99299836,1.011815,0.96579087
0.88827413,0.92128056,0.899457,1.0028082,0.9506405
0.9385865,0.91560817,0.95852286,0.9737379,1.1347151
0.97711945,1.0063837,1.0281988,0.97621334,1.0641135
0.8907866,0.8843723,1.0286542,1.0425388,0.9995188
1.0393959,1.0104431,1.1353669,1.0198281,0.92731136
0.9160399,1.0034306,0.9784919,0.9271772,0.9590121
0.91422576,0.9941831,0.96701396,0.97004855,1.0559257
0.9985453,0.9970578,1.0661253,0.9887401,1.080191
0.93250847,0.97131795,0.98711926,0.95196044,0.98602
1.0471802,0.98109645,1.0268168,1.025375,0.995331
1.0109224,0.9645804,0.97356784,1.0289612,0.9969378
0.91405326,0.936017,0.9355762,1.0133524,1.0242152
0.92693484,0.94651127,0.92941076,0.92929643,1.0580521
1.0251921,0.97244585,0.9874775,1.0261333,1.0505148
1.0264498,0.9230328,0.9609349,1.0230142,1.060374
0.9897082,1.0242177,0.93962044,0.98167807,0.92069143
1.0289541,1.0655913,1.0689577,1.0536414,1.0138458
0.9473925,0.9715715,1.0231836,0.9758387,0.9740568
0.86137545,0.92046547,1.0088339,0.9986942,1.1096971
0.9694985,0.92986065,0.9579549,0.92989445,0.9914124
1.0023208,0.96631634,1.0255122,0.9812078,1.052368
0.97402257,0.95556206,0.9906675,0.97785383,0.9573961
0.849129,0.99080324,0.9193979,0.95677483,0.9856277
0.98301154,1.0481149,1.1303939,1.1673454,1.0146403
0.9484395,0.9445806,1.0471733,0.9792937,1.0704957
0.7839334,0.85611254,0.8854458,1.0325537,1.1150196
0.9671812,0.9118684,1.0602119,1.0925635,1.07022
0.9485981,1.0631325,1.1211138,1.0636457,1.0036381
0.8889712,0.9703655,1.0124108,1.0310063,0.9601246
0.9352693,0.99398124,0.9382749,0.9535659,0.9355581
0.9612777,0.91816604,1.0149,0.92551553,1.0245831
1.0368699,1.0206648,0.98791075,1.102651,1.0750004
0.91393024,1.0019307,1.026225,1.1061482,0.9669516
0.9674299,0.99239635,0.9626211,1.0297861,1.0577943
0.97588784,0.9636162,1.0189611,1.1372399,1.0633192
0.96570456,0.9812095,1.0478929,0.98191977,0.9709862
1.0635846,1.0638365,1.0616946,1.0840834,1.0437012
0.83923763,0.7851261,0.815516,0.8595177,0.93041456
0.95649874,1.0003096,1.033966,1.1193388,1.150074
0.9110856,0.9011634,0.9928526,0.9984874,0.9955044
0.909432,0.94170016,1.03479,1.0247623,0.99284166
0.8809062,1.0111268,1.0615759,1.0180603,0.99842083
0.94661075,0.9607455,1.0687292,1.0053346,1.0224286
1.13393,0.9769303,0.99620813,0.95632064,0.96328527
1.0886958,1.1268256,1.1292253,1.1272739,1.0848055
0.8418247,0.9110278,1.0044233,1.0204288,1.024085
0.9175258,0.9586855,0.9279674,1.0045397,0.9744416
0.85222954,0.96298194,0.9799204,1.0120008,0.88009125
1.0097365,1.0606678,1.1045667,1.0164933,1.0344013
