eta,mi,S1
1.1407104,2.4035463,0.47479704
-2.3094769,1.0419918,0.38672465
-1.4705837,0.09635134,0.42484102
0.7384941,3.1366525,0.9398347
-0.40095982,0.059799645,0.09470986
-3.4582155,1.5316677e-06,4.8799306e-05
0.75464094,0.66455036,0.35530138
-0.44320077,0.053685162,0.088517874
0.642359,2.3399773,0.6798171
-0.54150784,0.0021901343,0.0039820974
-1.0983022,7.558887e-05,0.00023425341
0.9692047,1.5747079e-05,7.548895e-06
0.34455413,1.8500254,0.5799788
0.82496214,3.105376,0.86470014
0.9022378,3.4445503,0.91941595
0.4204423,2.355599,0.8302778
0.2960447,1.7275486,0.52344453
1.1858135,0.079452604,0.031963877
0.6181061,0.001155586,0.0007382927
-0.5097396,0.0024798668,0.0043755267
0.027490959,2.0516653,0.936231
0.17617267,1.4422786,0.3627482
0.7487936,1.3254002,0.16461557
0.95448565,2.3258119,0.52169555
0.4406594,2.131871,0.6937699
0.3866106,1.5292139,0.35773972
-0.1558009,1.5115654,0.56375355
0.8795748,2.4953904,0.6162794
-0.09150934,1.0633715,0.06849756
1.0155364,0.5168272,0.22714236
0.80044526,1.649178,0.30601507
-3.7998962,0.0050729164,0.22713389
0.94973993,1.9120243,0.78143984
-0.19551747,1.745827,0.8355848
1.5872726,9.811386e-05,2.9873663e-05
0.41136608,2.6106064,0.9741647
0.6983654,0.9601596,0.52334744
0.112668,2.1605377,0.9480937
0.86282605,1.9296921,0.40677446
-0.3153535,9.26732e-06,1.362984e-05
-0.4299971,0.050857164,0.08284472
-3.134838,0.000105017876,0.0024243034
0.99313384,2.6165032,0.6027231
-3.4462197,2.619834e-07,8.247639e-06
-0.43210772,1.712872,0.9984462
-0.20354383,0.42444643,0.5397938
0.8084735,3.037829,0.8526822
-1.0037606,0.0004300789,0.0012164358
0.9242129,2.7413511,0.67903256
0.81909484,3.3555226,0.95386636
0.48203635,1.7889264,0.48017433
0.1064686,0.009957948,0.009938126
1.1873348,3.6760857,0.79255384
-3.1585186,0.00024596654,0.0058134496
0.61004657,1.5746365,0.31938654
-3.188507,0.004882211,0.11883453
-2.0160284,0.00047446103,0.0036097392
-0.023553416,0.20969571,0.23082271
-3.6327045,0.0127964895,0.48455814
0.18861103,1.6042686,0.48329356
-0.34306177,0.30868536,0.45193458
0.4040737,2.1188536,0.7086696
1.0595605,0.9435029,0.38504678
0.5496418,2.3175669,0.7243304
-0.0937418,0.0468033,0.055822015
0.5577718,2.1587868,0.6409066
0.7895386,2.059565,0.4867975
0.8800243,2.3487506,0.5622432
1.096235,3.958711,0.92018193
-0.30915046,1.7103753,0.88704133
-2.1483226,1.2598571e-05,0.00010923539
0.29096425,0.0008918957,0.000755852
0.29390246,2.1219308,0.78240275
0.422467,0.024084652,0.018150503
-1.8795978,1.2845495e-05,8.5433596e-05
-2.615767,0.019780042,0.27198556
0.60361457,4.4356624e-05,2.8691135e-05
-3.185734,6.411521e-06,0.00015570392
-2.0911605,1.0425899,0.3160437
0.6216644,2.4460444,0.74015677
0.9118541,3.275451e-05,1.6435459e-05
-0.66909444,0.00012874401,0.00026423964
-3.6778526,1.1785312e-05,0.00046742082
0.7872188,2.8559709,0.8013908
-0.16307427,1.3200946,0.36112812
-3.7608266,0.00018434819,0.007942301
1.1479622,2.9651453,0.6324812
-2.7544599,6.600691e-06,0.00010437369
0.8099155,1.2841456,0.1372099
0.9785387,3.8567176,0.98103863
-5.1757236,1.3010884e-07,2.303246e-05
-0.9483066,1.9194671e-05,5.146724e-05
