index,theta,m,y,c,t,delta
7122,2.5,2,0.34482237049457576,2.112722527719971,0.34482237049457576,1
9708,1.5,6,0.07572628293285587,1.222006172927179,0.07572628293285587,1
7824,0.1,0,inf,2.255553542371464,2.255553542371464,0
7271,0.1,0,inf,4.482832478258061,4.482832478258061,0
1450,0.1,1,1.259311131984551,0.09462770481493063,0.09462770481493063,0
9177,2.5,3,0.48113579227012765,3.0118209234703706,0.48113579227012765,1
8690,0.8,0,inf,3.800856488985081,3.800856488985081,0
2803,2.0,2,0.08147311696625183,1.3670279655488369,0.08147311696625183,1
3025,0.8,2,0.9930771837361057,3.1992769944598267,0.9930771837361057,1
1467,1.5,0,inf,3.8835090410191193,3.8835090410191193,0
5258,0.1,0,inf,4.216460419965866,4.216460419965866,0
2446,0.1,0,inf,3.6010829042644334,3.6010829042644334,0
7576,2.0,3,0.09306042494540392,1.220381318327425,0.09306042494540392,1
9983,0.8,5,0.07631337113851437,0.1455934523047388,0.07631337113851437,1
3955,2.0,0,inf,1.0848000436655105,1.0848000436655105,0
366,2.0,1,0.4739417220279326,2.4391972522695577,0.4739417220279326,1
19,0.1,0,inf,1.2150053444743059,1.2150053444743059,0
3928,0.8,1,1.0770137669083542,1.3944717414347896,1.0770137669083542,1
1578,2.0,2,0.4598745207395407,4.095168080859398,0.4598745207395407,1
8508,0.8,2,0.04760835402092153,2.999505747429668,0.04760835402092153,1
1763,1.5,1,0.5432851618077835,0.28178511794160355,0.28178511794160355,0
4200,2.5,2,1.614871362458185,0.49002805782530134,0.49002805782530134,0
8141,2.0,6,0.09742277867127408,2.0660959202305422,0.09742277867127408,1
2072,0.1,0,inf,0.8237485011970495,0.8237485011970495,0
8074,0.8,2,0.19896619397871723,2.8706192486211766,0.19896619397871723,1
9054,2.5,3,0.6760615373270703,0.22261910274836907,0.22261910274836907,0
4062,1.5,1,2.750198035025506,0.9811215475327644,0.9811215475327644,0
5744,0.8,3,0.17007080440996108,3.287872117185533,0.17007080440996108,1
4096,2.5,1,0.8303254638835528,3.3261611445160093,0.8303254638835528,1
7926,1.5,5,0.3021519321016754,2.5025270712036107,0.3021519321016754,1
4168,2.0,3,0.1253266613974604,3.546698863387654,0.1253266613974604,1
5665,0.8,0,inf,0.1347765678284811,0.1347765678284811,0
8655,1.5,1,0.9394999576914818,3.4864595925658857,0.9394999576914818,1
5924,2.0,0,inf,2.864501660363385,2.864501660363385,0
1365,1.5,1,0.39387156155098985,0.15041932811172745,0.15041932811172745,0
7243,2.5,1,3.9782444211604284,2.9908106239227084,2.9908106239227084,0
5840,2.0,4,0.5174686050451017,2.8774482279718976,0.5174686050451017,1
121,0.1,0,inf,2.702702179260892,2.702702179260892,0
