eta,mi,S1
0.43198642,1.2303629,0.14955582
-2.6357431,0.0003768972,0.0052591017
-1.0070598,0.024417765,0.06684462
1.1343582,0.18661813,0.060021702
-3.140554,0.003349395,0.07742685
-0.3137669,1.6471486,0.8856687
-1.9093522,0.00027194165,0.0018352567
0.66274536,1.803724,0.41426697
0.34448192,0.78551245,0.5566042
1.2191011,4.164669,0.9351461
0.74008214,2.1317415,0.53992534
0.18882233,0.2744254,0.22720599
0.15693986,2.1194544,0.9568598
0.4422121,0.084264934,0.05414977
0.812009,2.7915664,0.79539317
0.6210994,2.8084228,0.97176206
0.40822113,1.7075989,0.47043425
0.6574698,1.7777946,0.4030226
0.5431934,1.8758672,0.50878274
0.67615145,2.7106838,0.8700034
0.9770708,3.5680828,0.9666574
0.31945312,2.2334146,0.8961328
-0.5934167,0.0032399686,0.0058648703
1.0264502,3.5580368,0.91648453
0.5147327,2.397036,0.834953
0.4594044,0.04590723,0.028997747
0.781543,3.1557207,0.9866717
-3.0683882,0.0048419284,0.10413637
0.7776789,2.7567945,0.80719656
0.29508924,1.9535722,0.70990115
0.23310149,1.4954065,0.39239824
0.7661171,2.8889961,0.8780327
0.25914717,1.4197843,0.32395157
0.47970262,1.4599581,0.28469905
-2.1779053,0.039076608,0.3449603
0.75162446,0.2901726,0.13684535
-0.130453,0.11577244,0.13190468
-3.3059192,0.023847124,0.65039694
0.2519435,1.3611289,0.28070143
0.29203853,0.0037518747,0.002801674
0.035051182,1.4512936,0.4357493
0.00934419,1.587718,0.58225185
-0.44812363,0.0399839,0.06258968
0.55544066,2.2481198,0.7161953
0.72283477,2.5788832,0.76634943
-3.8224778,0.0009416384,0.04304921
-3.0508342,0.04146429,0.87626344
0.5825573,2.4236374,0.7950563
0.34163135,2.2388306,0.88032544
0.6377692,0.0033464318,0.0017684889
0.31541437,0.03639121,0.0265469
0.33239913,0.17715804,0.12705794
-3.012953,0.0050650532,0.10306065
0.18373373,1.7260718,0.6042061
-0.11376572,1.4287667,0.4804286
-0.0051440448,0.1622171,0.1630537
0.66268563,0.5338703,0.27519152
0.26929715,2.0971613,0.8381393
0.7699957,2.5961752,0.73905325
0.28622055,1.0952426,0.07153647
0.75864214,2.388901,0.65042496
-0.4127326,0.016476609,0.024895184
0.099265315,0.16534838,0.14972337
-0.06787122,0.8400159,0.8990081
-3.764698,0.00037772435,0.016299061
-0.77748585,0.23633192,0.514257
-0.38710564,0.48951018,0.7209075
-0.164285,0.012428717,0.014647866
-3.469199,0.008310382,0.26685476
0.86934584,1.2089276,0.087587856
0.5518792,2.7073321,0.98319554
0.43396145,1.1781204,0.11541087
-0.4671915,1.5787288,0.9233658
0.45291716,1.4070276,0.89454705
0.7940129,3.1108801,0.95417523
0.17787826,2.0194664,0.8533384
0.20204681,0.19110055,0.15613998
0.1922116,0.7922111,0.65367895
0.5491197,2.1513662,0.6648656
-0.22403592,0.013987083,0.017499462
0.04838589,0.49234933,0.46909374
0.45383364,1.7036602,0.44695675
0.83109903,2.6773503,0.73060393
0.18235978,0.0031142053,0.0025950717
-2.0256865,0.0015010836,0.011380185
0.663779,2.6679885,0.8588504
0.739083,0.021988396,0.010500594
0.892349,3.200497,0.90152645
-0.6085362,0.04588292,0.08432084
0.84555566,3.1933997,0.94166756
0.022467993,0.0024024786,0.0023491015
0.00056602806,1.5486147,0.5483042
0.5913323,0.2517223,0.13935077
0.32956082,0.0032399073,0.0023302694
-0.85774106,0.070498675,0.16622378
0.31115687,2.3478508,0.987434
-0.18846616,0.24761567,0.29897022
0.61790776,1.6956129,0.37498486
-0.60175323,0.0017240781,0.0031469874
-0.63507134,0.001733106,0.0032706426
0.82235914,3.1497712,0.9445962
0.48674774,1.9920895,0.60976005
-1.088507,0.041238587,0.12247188
0.5981618,2.5379362,0.8455903
-0.4089072,1.3781272,0.5691465
0.15663676,1.9229394,0.7891267
0.49832824,2.59166,0.9670059
0.7985826,2.6895475,0.7602394
-0.22785813,1.4697767,0.589996
0.8535388,1.7098196,0.72822076
-3.0823362,0.002456769,0.053580396
-2.1159854,0.107203364,0.88954765
-3.3597147,0.0070503564,0.20291618
0.57875246,1.5879362,0.3295954
0.5714064,2.3915415,0.78584605
-0.48567584,0.004684313,0.0076132882
0.65547943,0.010352903,0.0053751552
-2.150871,0.0040787193,0.035045743
-0.107990384,0.004527843,0.0050441846
0.7778716,3.1585007,0.9915778
0.46800104,2.5513778,0.9715549
0.56641036,1.680383,0.3861576
0.67858565,2.6988487,0.86188376
0.50364,2.1831136,0.71498734
0.3591484,2.3589907,0.9489433
-1.3601431,0.047206737,0.18395288
0.9121547,2.6426907,0.6597995
0.7904727,0.8176284,0.37090102
-0.6035415,0.0018854887,0.003447773
-0.58685386,0.002076224,0.0037337185
-2.308003,0.010225836,0.102813885
0.13386585,0.11281541,0.09868048
-0.6346643,0.012129273,0.022880526
-1.4836076,0.0018907974,0.00833619
-1.1842594,1.1520158,0.49682784
-2.7870088,0.0067412327,0.10942634
-1.422932,0.16993797,0.70511824
-0.27195013,0.0073394165,0.0096331425
0.55298966,2.61129,0.92685837
0.8256026,3.26046,0.9900158
0.32593188,2.3497663,0.9743348
0.40008065,2.0079045,0.6755641
0.2705006,2.0542827,0.8044149
-0.260441,0.5940579,0.7707915
0.41091055,0.62396854,0.41371998
-4.065769,4.8400063e-05,0.0028221952
0.52323675,2.2070558,0.7153005
-2.9355843,0.002198903,0.041410845
1.0120329,2.4574523,0.5297538
-0.10236145,1.1142321,0.12654449
-0.026049182,1.907245,0.9311885
0.034590505,1.6050191,0.58444893
0.7812463,3.1766021,0.9965248
0.3833836,0.013551807,0.009236253
0.8030075,3.0800903,0.9318381
-3.4310434,6.98569e-05,0.0021591985
-2.9297624,0.017975496,0.3365585
0.94569063,3.0159953,0.78303516
0.61423737,1.8621469,0.46646744
0.08341703,1.2740762,0.25214118
-0.269812,1.6728513,0.8812455
0.36640856,1.29566,0.20495728
0.5730764,0.114514865,0.06456214
-1.6756929,0.010246505,0.054741915
1.0850611,2.927205,0.6511663
0.30774498,2.1889374,0.8739912
1.1196585,3.9193516,0.95285076
0.09217282,1.3225443,0.29414356
-0.6426945,0.3854573,0.7329848
0.23383129,2.0409174,0.82388127
-0.015979856,0.0042292597,0.0042973855
0.035035834,0.017062014,0.016474582
0.7156956,1.8940523,0.43705913
1.0605125,3.1772726,0.7539422
0.019899085,0.055039674,0.053955264
-2.7738717,0.0007867148,0.012603596
-2.3260207,0.0038764002,0.03968319
-4.525623,0.002599093,0.24003513
0.12377651,1.6806525,0.60140914
0.19737406,0.746678,0.61293566
-0.44068024,1.3315641,0.5151722
-0.16197708,1.2157332,0.25366628
-2.05291,0.011500072,0.08959176
-0.5921313,0.0047068484,0.008509217
1.0149889,1.668058,0.24210852
0.5128078,0.004782059,0.0028635538
0.0908859,0.15090378,0.13779354
-2.9522,9.381385e-05,0.0017963506
-3.3008678,0.001432626,0.038875993
-0.023447506,0.01580032,0.016175175
-0.63171905,0.2206025,0.4149182
0.5257017,0.0039142044,0.0023138446
0.7367186,2.0975032,0.52535504
-2.723562,0.0004492409,0.0068439567
0.5646521,2.2152739,0.6909535
0.2521754,2.2586384,0.9780985
0.5989572,2.5748646,0.8652058
0.33712554,1.6826606,0.48729622
0.48339587,2.4137826,0.8718595
0.6516249,0.24584852,0.1281358
0.5108739,0.0068088514,0.0040851133
-3.448134,0.00089766877,0.028224202
0.5864038,1.6216216,0.34582323
0.26982558,1.9391595,0.71706015
0.52625626,0.010493878,0.006199916
-1.5695102,0.0014055162,0.0067525143
-0.7669761,0.028804483,0.062023114
0.81204665,3.0824025,0.9244795
-3.6554976,0.00891232,0.34478882
0.77118766,3.018142,0.933317
-2.8437207,0.00096843974,0.016637376
0.21613118,1.9181767,0.73971033
0.34541118,1.1120483,0.7872515
-1.0121633,0.2888785,0.79486275
0.5065943,2.5488853,0.9332719
0.6412638,1.519388,0.27352345
0.5887123,2.3114164,0.7278906
-2.71451,0.008088157,0.1221086
0.6036429,2.631918,0.8923589
0.6024709,2.3139462,0.7193293
0.3797277,2.405007,0.96109176
0.116597906,1.0492787,0.043855313
0.24790439,0.14853781,0.11592403
-0.15879583,0.14669327,0.17193899
0.40950012,2.4511852,0.96356094
0.76246136,3.0200377,0.9423813
-1.5429993,0.11879587,0.5557986
0.7061775,1.5756252,0.28408664
0.45903772,0.5045451,0.3188177
-0.1755399,1.1908028,0.22741583
0.025306307,1.2650067,0.2583845
-0.056545913,0.80450416,0.8513063
-1.8920045,0.070656106,0.46863723
0.9650509,1.7162322,0.27285856
-0.84238124,0.0025274202,0.0058683897
-0.327381,1.451707,0.62666667
0.2087613,1.8134134,0.6601574
-0.4157738,0.008756402,0.013270703
0.23613621,2.2602544,0.995189
-0.537236,1.3165294,0.5416674
0.7494465,0.0067812516,0.00320501
-2.476312,1.083877,0.9979095
0.4864113,0.7583789,0.46627325
0.691106,2.1121888,0.5572306
-0.57014155,0.0012171757,0.0021525966
0.32587036,1.9816201,0.7086303
0.010821596,1.8642178,0.85491604
-3.9808898,1.0016543,0.088610336
0.2662936,1.5620654,0.43066245
0.09473692,1.3382549,0.30768082
0.40483087,1.2386063,0.15917182
-0.14253771,1.5284998,0.6094643
-0.16778332,0.74610746,0.88240653
-3.0926647,0.016534906,0.3643585
-0.59735537,0.16707598,0.30362824
0.18666819,0.7075939,0.58710414
-1.2011192,0.0017030354,0.0056606084
-1.6780659,0.016941646,0.09072571
0.60223544,0.62508,0.34228516
0.32614782,2.2706747,0.91704386
-0.12117158,0.4693052,0.5297604
-0.3924428,0.063165866,0.09352295
-0.14003827,1.1471102,0.16922346
-2.554819,0.0042214505,0.054325726
-0.01662258,0.6865404,0.6980479
0.71189797,2.8252835,0.89568853
1.0587478,2.485795,0.5154073
-0.5892733,1.5046977,0.90980726
-0.3578626,0.08284738,0.11849404
0.5857583,1.2201545,0.12255639
-0.005363114,1.9832722,0.9885598
-3.7222638,0.004693305,0.19410531
-0.69284445,0.0082975,0.016589977
-2.51679,0.0021492676,0.026626766
1.0476403,3.4856954,0.8718935
0.64915246,2.3918238,0.72721183
-1.1780274,0.0005190585,0.0016858818
0.6626355,2.8127267,0.9344443
-0.30414766,1.5476272,0.7422918
-2.939116,0.00030676156,0.005797527
-2.5752463,0.00084381667,0.011083155
0.69608223,2.121255,0.55898434
-0.12871529,1.0115504,0.013137094
0.6166797,2.0763206,0.58092636
0.022286788,0.0023008266,0.0022501159
-0.13735574,0.61931163,0.7104967
0.6761775,2.5687077,0.79777765
0.35230806,1.4512205,0.31723666
0.5964033,1.9735836,0.5362392
0.724617,2.3569202,0.6574415
-0.29524177,0.07080203,0.09511907
0.96476114,3.5378587,0.9671125
0.41178197,1.7672892,0.508305
-2.5966353,1.0409291,0.5492077
0.7201914,1.918774,0.44712973
0.032112032,0.9354011,0.90584064
-3.7562842,0.01692235,0.72409266
-2.4068274,0.023073226,0.25608268
0.44986838,2.4500198,0.92469513
0.45192102,2.364469,0.86835414
0.21074039,1.5175152,0.41917917
0.31639776,2.168461,0.85153884
1.0231061,3.4373312,0.8761636
0.38402373,1.2008115,0.13677579
0.43520603,1.9680142,0.6264324
-2.5847754,0.024874197,0.3298396
-0.21041772,0.107211515,0.13231975
-0.51218414,0.009586258,0.015998816
-3.1383078,1.025055,0.577889
0.29368958,2.092413,0.8144024
-1.154321,0.27041012,0.8577054
0.5895022,1.7906288,0.43848535
-0.94009936,1.3839569,0.9830204
-3.710671,0.00019209788,0.007853197
-2.815076,0.00036203465,0.006043968
