eta,mi,S1
-4.962905,0.00049383554,0.07066863
-0.018700019,0.23021479,0.25178534
1.0517418,1.8200408,0.3117315
-3.9147792,0.01967202,0.98634267
-0.019487962,1.8770868,0.8268489
2.0353208,0.41151464,0.09115979
0.26286677,0.005940898,0.0051586507
0.7839309,3.2637293,0.9499658
0.672335,2.6788132,0.80838865
1.3943131,2.0466657,0.30236012
1.2208083,3.58913,0.7525755
0.43837392,0.17252491,0.12636553
1.5550915,1.7052017,0.18747021
-0.9366576,0.15831327,0.41321626
1.2089319,3.7368891,0.79398906
-0.058994725,0.10066511,0.11568446
-0.040889308,0.067745805,0.076827414
0.3829059,1.063973,0.75189626
1.1061296,4.0249166,0.9292362
-2.679536,0.0031802102,0.046665333
-0.6330901,1.5530155,0.9494167
-0.49134943,1.280441,0.43121594
-3.945055,0.0027727378,0.14353028
0.8368063,0.022082621,0.011746119
0.6664889,1.5923196,0.8427144
1.2350286,4.1774797,0.8759265
0.7922921,2.6656969,0.72700834
0.77933425,3.2003539,0.93131036
0.49959278,1.2832153,0.17740533
-2.1741729,0.012036086,0.106931165
-0.5537996,0.103227064,0.18798196
0.76425445,0.033305686,0.018777853
0.52708817,1.930351,0.5383255
-1.2516844,0.009311085,0.03345363
0.6064392,2.3598223,0.7099442
0.76925254,3.1858513,0.93389463
0.19527909,0.029108599,0.02677779
0.0520477,2.138733,0.9843315
0.23191716,2.3653083,0.9860139
0.68455106,2.7922678,0.8466811
0.32504654,1.4888248,0.3499534
-1.2879454,0.051774554,0.19188385
0.6024428,2.6854844,0.8602785
-4.428401,0.00036680227,0.0307726
1.8012483,2.587197,0.33427164
-1.504096,0.0025069984,0.011529512
-2.5554442,0.0005883621,0.0076347375
0.78782773,0.955779,0.4840336
-0.37387326,1.7130045,0.9455709
0.4861242,2.6362407,0.92584574
0.84391487,3.0222917,0.82309824
-0.1520055,0.41322753,0.50165856
1.8098036,7.43927,0.9736343
0.52906114,2.6268895,0.8879334
0.60689414,1.5103542,0.84640354
1.50694,3.1897275,0.53389114
0.66875094,0.044153884,0.02691869
0.89304316,2.9064922,0.7524758
-0.6117954,0.0028145837,0.0054692756
-0.8853174,0.003346352,0.0084425425
1.7382691,6.5875974,0.9291255
1.1835792,3.5719466,0.7697316
-1.7345719,0.0383951,0.22055854
0.3001474,0.082991146,0.069197126
1.1711075,3.2088492,0.6856614
-0.026024554,2.0092053,0.9465527
0.73038524,3.199639,0.9694065
1.7199941,3.090727,0.44569975
0.31685048,0.6176882,0.48194802
-1.0734684,0.32025388,0.93886346
1.0306807,4.0219646,0.9844018
1.6146173,2.6025925,0.38017726
-5.2110586,0.00036429986,0.06680579
0.91088545,1.7494127,0.74769604
-2.5389671,0.054184232,0.68801945
0.21838506,1.7327209,0.5644426
1.6126292,0.017413102,0.005203773
1.1652083,3.1853974,0.6826284
0.5215305,1.7054133,0.41799685
0.25959957,2.4210162,0.99687284
-2.3126936,1.0580162,0.5352297
1.8466448,1.3264296,0.30186737
1.2625822,3.651281,0.7436923
-0.22358583,0.05731135,0.07696093
-2.8276267,0.0010518197,0.01788462
0.3685572,2.590212,1.0
0.30007568,0.21147144,0.17411515
0.36429054,0.6382725,0.47679582
-0.63789934,1.347045,0.60939884
-3.6946225,0.0007759024,0.031290013
0.77981937,0.73970157,0.38466153
-4.326452,0.0004259094,0.032272037
0.63381886,0.039351813,0.024716487
0.87265563,2.0542774,0.45290768
0.6617495,2.9936419,0.9450619
-1.9120007,0.0024391252,0.016744444
0.82240343,3.4523263,0.98326635
-1.6645966,1.1811274,0.8721009
-2.7343798,0.00048614442,0.007534964
-0.3749426,1.7509,0.9936093
0.9801384,1.3567684,0.5677817
0.5375715,1.9970076,0.5685733
0.06515224,1.795438,0.6992615
0.08697572,1.1370683,0.12512913
-2.7076573,0.002150161,0.03244779
0.5313269,0.009734103,0.006688844
0.32897988,2.243379,0.83240503
0.387572,2.369743,0.8622836
0.61935467,2.4943156,0.76339453
-0.13740543,1.8012097,0.84681433
0.9406341,3.2706907,0.8390685
0.46890554,2.6924026,0.9676292
0.43876824,2.41783,0.85042447
-0.5487639,1.3741734,0.6023764
1.1969743,3.50769,0.7465077
0.93619066,0.03384618,0.016600152
-0.13537905,1.3652911,0.40014532
0.4235921,2.3266852,0.8122517
0.6214436,2.2652497,0.6572855
0.5187438,2.1300201,0.6477043
0.41944155,2.154584,0.71947986
-0.3825267,0.008938904,0.013985679
0.607726,2.5302444,0.7871969
-0.066388145,1.7647345,0.75964355
-3.2088509,0.008535842,0.2119401
0.5686753,1.4325154,0.25206545
0.97854424,2.5960906,0.6029746
1.1819055,4.474548,0.9762495
-3.5559914,0.00021310747,0.0074847126
0.8777104,3.2510197,0.8761037
-0.18436813,1.6536877,0.73058504
0.033090338,2.0489132,0.9292652
0.8098985,0.98944974,0.4906108
0.12129002,1.5071902,0.43449044
0.5471665,2.6838446,0.9008585
0.654073,2.607465,0.7904093
-2.0735526,0.0025734862,0.020719022
0.68681335,3.1606276,0.99025726
0.658167,2.1505654,0.58500886
-0.4957353,0.098368526,0.16966002
-0.19837666,0.007526284,0.009922874
-3.628652,0.021867573,0.8239619
-3.6022778,0.0013258212,0.04875948
0.719757,2.749767,0.80541605
-0.14046459,0.071088254,0.08829014
-1.3615303,0.10877819,0.43066308
0.00057280064,1.9769263,0.8967739
-2.5644107,0.075971894,0.9872
0.27922606,1.9174335,0.659254
-1.492605,0.003545344,0.016120883
-0.11534154,1.408689,0.43784422
-2.7805037,0.0019697442,0.031957027
-0.19232902,1.4928102,0.56261367
0.37799418,1.5302908,0.36113805
-0.40664694,0.4580941,0.70162225
-0.006760463,1.3006724,0.2944774
0.5554957,1.3977957,0.2351594
0.037023686,0.086203516,0.09090701
-1.3636751,0.01955998,0.078292914
-0.29339418,1.8053737,0.98304415
0.46232587,0.00901223,0.006571357
0.07803625,1.9262247,0.7959906
0.9511337,2.5479352,0.59991163
-0.5858395,1.4590403,0.75972265
0.7351069,2.2819948,0.6048344
0.57005167,0.030182987,0.020026218
0.84399295,1.4529301,0.20959568
0.112450615,2.1997027,0.9771339
0.24531732,2.3318946,0.9530884
0.36099023,0.017457103,0.013888816
0.8937931,3.4376128,0.92352057
1.264848,4.653947,0.95321685
-0.4761815,0.0061430847,0.010497705
-0.53305566,0.4297006,0.74329686
-0.20138843,1.8921628,0.99260366
-3.1171389,0.0054271044,0.123029076
1.9501839,6.3583384,0.7935074
0.88587934,3.3215494,0.89287597
0.09238479,2.0734885,0.89957976
0.16108288,0.007304632,0.006943252
-3.979555,0.014243144,0.7622502
-4.18412,0.00038743395,0.025467267
-2.0467215,0.0014115104,0.011068173
1.1312369,1.9272778,0.3285738
1.2770925,3.3130622,0.658223
-3.805707,0.0011064955,0.049849875
-3.0972977,0.029220972,0.64792407
0.5007355,0.03392479,0.023872787
-3.595241,0.00090428314,0.033025485
-2.0937593,0.004559156,0.037438065
1.3462615,3.5340161,0.67443466
-3.8383703,0.0041350313,0.19240497
-0.21560448,0.037334006,0.04986424
-3.482544,0.02203161,0.7175838
0.6472683,3.052347,0.9803483
0.4591096,2.5255494,0.891352
0.6616552,3.02715,0.95855
0.3220867,1.2147504,0.893222
1.3963547,0.37242296,0.12476936
0.2895429,1.1266038,0.09655841
0.6261605,2.0452123,0.5507035
-1.9786807,0.005629359,0.04125796
1.4212255,0.15518261,0.052172508
0.19200245,0.84010124,0.7171056
1.0781163,0.047671355,0.020887066
0.7433647,0.32741442,0.1824568
0.34364396,1.2356821,0.16973568
-3.3400657,0.005470767,0.15485278
-0.18064712,1.91428,0.9960555
0.041750103,2.0852892,0.95110667
1.3587732,2.8883128,0.5230181
0.984591,3.7690797,0.95243394
1.7420092,7.0273614,0.9740426
0.82848364,0.23620114,0.123846486
0.15178636,2.082696,0.85948646
0.15008932,2.1640134,0.9192585
-2.6055634,0.0038782053,0.052873757
0.82688856,3.3328974,0.9403193
-0.09446819,1.9651755,0.9672378
-0.156024,0.5383704,0.6482156
0.083363466,2.1589026,0.9722095
-3.6294947,0.001163923,0.04398391
-1.4618046,0.041032385,0.18036607
0.7564806,0.2832266,0.15680411
-2.0728507,0.006228219,0.05009006
0.7751119,0.5032016,0.26860484
0.45298827,0.89083344,0.6017987
1.3175039,2.5705895,0.45953882
1.4762979,0.6711623,0.20659864
0.9093404,2.603374,0.63963825
0.94292825,3.603376,0.93676394
0.7533377,0.5157812,0.27996403
0.3273053,0.8688337,0.65618265
0.7259989,1.2209473,0.114961855
-0.08080761,1.5111196,0.5257947
-3.405499,0.0023159764,0.06999419
0.4153369,0.6702326,0.4774552
-2.5683382,1.067942,0.80686975
-0.32335773,0.23983012,0.34704733
-3.0088603,0.0009442443,0.019227052
1.8929255,5.287101,0.86681485
-0.65368366,1.273807,0.49123156
-3.4001288,0.007831753,0.23530056
-4.0695047,0.00050531566,0.029624132
-0.2736376,1.3704724,0.46094963
1.0554798,2.8911378,0.65725607
0.93009174,0.6373031,0.2962758
0.6321971,0.017890453,0.011276268
0.6235207,2.44235,0.7373303
0.6094539,2.5785828,0.8077628
