index,theta,m,y,c,t,delta
9502,0.1,0,inf,0.430885118562635,0.430885118562635,0
7400,0.8,1,2.289936065040647,2.994630950213559,2.289936065040647,1
3726,1.5,1,1.3892372341357055,3.5873275888350054,1.3892372341357055,1
3891,0.8,0,inf,3.7461213439473275,3.7461213439473275,0
4726,2.5,3,0.11778913974339854,4.979825737812713,0.11778913974339854,1
2359,0.1,0,inf,0.6163548052011264,0.6163548052011264,0
388,1.5,1,0.9419386276434406,4.490622051018134,0.9419386276434406,1
4262,0.1,0,inf,0.7336500732122245,0.7336500732122245,0
24,0.8,0,inf,0.2753428784439696,0.2753428784439696,0
9503,1.5,1,0.4056632827900164,2.5162997459524736,0.4056632827900164,1
3526,1.5,1,0.34471549398951784,2.580770355090541,0.34471549398951784,1
8938,0.8,0,inf,4.334870755756071,4.334870755756071,0
4425,1.5,4,0.14369348680661712,2.240873741143019,0.14369348680661712,1
6280,2.0,2,0.21448216080452537,5.363665119232757,0.21448216080452537,1
6688,0.1,1,0.38510419922295186,3.76960591881264,0.38510419922295186,1
277,2.0,1,0.2661610266114833,2.9449849593278468,0.2661610266114833,1
2419,2.0,2,0.5591595296975197,0.19004944380424485,0.19004944380424485,0
27,0.1,0,inf,2.2852593473596436,2.2852593473596436,0
2713,0.1,0,inf,2.616027826670798,2.616027826670798,0
2252,2.5,8,0.04885966074666764,3.005245572612073,0.04885966074666764,1
3509,2.5,1,0.8120851705723381,5.444601675559179,0.8120851705723381,1
560,2.0,1,0.027864259977442095,2.5624286760180324,0.027864259977442095,1
8744,0.1,0,inf,3.323461800953263,3.323461800953263,0
3313,2.0,0,inf,4.626998765708463,4.626998765708463,0
8618,1.5,5,0.4606497129026379,3.2797294976890914,0.4606497129026379,1
6080,0.8,0,inf,2.9068690982033853,2.9068690982033853,0
9450,0.8,0,inf,3.343453687475787,3.343453687475787,0
1835,1.5,0,inf,2.046215202907104,2.046215202907104,0
1239,1.5,0,inf,3.21444627973987,3.21444627973987,0
6636,2.0,2,0.19921869852427967,3.6259895513625415,0.19921869852427967,1
3263,1.5,2,0.1457801858038929,5.39312307744238,0.1457801858038929,1
2229,1.5,2,0.38459870293167475,1.521303252053441,0.38459870293167475,1
6784,2.0,2,0.05516166135149834,2.0901965525151947,0.05516166135149834,1
3451,0.1,0,inf,2.01802131944127,2.01802131944127,0
8690,0.8,1,2.9616335238075284,3.1184388881884813,2.9616335238075284,1
4317,2.5,2,0.14474783681028194,3.405696742951681,0.14474783681028194,1
7425,0.1,1,1.3599232041319347,2.8903565757694785,1.3599232041319347,1
8455,0.1,0,inf,0.39469963665933466,0.39469963665933466,0
