eta,mi,S1
0.022834443,0.08402947,0.15328175
-0.016683817,0.1312873,0.23405492
1.4392328,3.5782108,0.69667596
1.5371666,0.012014764,0.014424505
1.8134253,5.77686,0.81983984
0.86137843,2.7608447,0.6660581
-2.646255,0.01814908,0.26918614
0.24634457,2.604808,0.79316586
1.122258,2.6237478,0.59395665
-0.15565726,0.08561841,0.17101511
0.3865739,3.5858119,0.946956
-1.5948765,0.008884429,0.052200638
0.9689515,4.578374,0.884899
-0.19788286,1.6057616,0.5158092
0.5126152,2.9524324,0.78984207
0.23414719,1.0567973,0.04946423
-0.99556535,0.0053297463,0.01964867
1.0214808,3.185808,0.71021724
0.95353734,2.397341,0.56981087
0.55769134,0.18340348,0.24371006
2.0067635,13.923965,0.982396
-1.2940633,0.022988372,0.10443936
-0.1765715,1.6707369,0.5507867
-0.6087366,0.0031129122,0.008807363
0.47940546,2.012888,0.54433453
1.141146,5.022355,0.8812678
-1.6640843,0.023881862,0.14649937
1.221999,5.0334563,0.86548674
0.050644077,0.011958286,0.023050394
-2.012355,0.040071283,0.32674792
-0.84963995,0.19125779,0.5360488
1.6511911,7.78506,0.9204922
1.1945552,0.24891633,0.25966337
0.12633264,0.039216943,0.070995465
0.2323342,1.2850337,0.22361799
0.40640628,0.0045040953,0.007470354
0.24030903,0.055420157,0.093803145
0.30460912,2.07658,0.6079681
-0.12565371,0.15223442,0.2819317
-1.1320153,0.0040144846,0.016401177
-0.6164317,0.12004501,0.30570662
1.7589953,7.7077556,0.9029825
-0.18175475,0.020368844,0.04390335
-0.32522687,0.028224168,0.0654489
0.8320423,4.950761,0.9528147
-0.14861818,0.036743313,0.0765609
0.63373303,1.6641138,0.38155183
1.4466372,8.874436,0.9851466
-0.40271848,2.325292,0.994733
2.7836764,30.357672,0.9940883
1.7557821,7.523471,0.8975856
-0.11305441,1.5275471,0.4424202
1.7864354,6.018874,0.83486587
0.79527736,4.052617,0.8769197
1.4628863,4.10149,0.74874055
1.5327066,4.416592,0.7669779
1.6760988,11.385209,0.9954057
-0.11497728,0.015545484,0.032480232
-0.8744682,0.021188619,0.07049672
0.89235127,3.5019515,0.78343344
0.79969287,1.092053,0.06377839
0.076029494,0.94652694,0.936929
0.7006827,0.32803473,0.3695843
0.5260924,1.4924097,0.95260775
0.20654461,3.3652952,0.98256874
1.7341254,6.9087768,0.8790232
-0.6918237,1.0963476,0.13775769
0.26513755,2.9937897,0.8821763
-1.0901215,0.07956951,0.29294991
1.3003082,8.171547,0.99497056
-1.0273067,0.13004605,0.43656084
-0.14315906,1.1351981,0.13638318
0.8867599,0.17197768,0.2071972
-1.4022412,0.09339734,0.43258932
0.43127435,2.70186,0.75840944
0.8733657,5.565034,0.9856972
0.107197694,1.3595742,0.2892882
-0.69943553,0.03663448,0.10646533
-0.72775936,0.043224495,0.12721907
-1.3487397,0.09327708,0.4140152
2.3833768,22.077084,0.99757856
-0.7782931,0.011874235,0.037290577
1.7931323,7.617736,0.8957316
0.47254696,2.8165781,0.7726962
-0.049114328,2.9041445,1.0
1.7510117,12.512473,0.9998923
1.0090991,0.092671916,0.115730256
-0.05222193,0.014017448,0.028388433
1.2961023,8.231833,0.9976821
1.4561996,7.459851,0.9415975
0.42218882,0.6442331,0.6486908
-0.38661474,0.040054828,0.09520181
1.4905151,3.4210064,0.67096806
0.19710946,0.019223752,0.03434809
1.7899742,7.598406,0.89552706
1.4395251,9.076275,0.991505
-1.4131132,0.0031363072,0.015972441
0.60153127,2.1375914,0.5612457
1.713808,8.899015,0.9417348
1.6974186,7.745793,0.91259
0.55675834,3.1644886,0.8175982
-0.38935834,1.812608,0.7153661
0.74241173,2.4780498,0.62723345
0.12866783,0.004119101,0.007709131
-0.90853727,0.01628672,0.05578056
-0.025323316,0.09179235,0.17030607
1.3727238,7.265805,0.9501384
1.0227283,4.648278,0.878187
1.7822695,9.934354,0.9545705
-0.07304763,0.20293418,0.35018298
0.7187947,1.9692223,0.48550168
-0.9386854,0.12573326,0.3972391
0.09133353,1.8332623,0.5625289
1.3806479,6.00021,0.893879
1.2523372,2.838252,0.61582476
-0.6059315,0.45439968,0.8851044
0.8972947,1.0851353,0.057474684
-0.049813654,0.41588488,0.602458
0.43207562,0.14667873,0.21095425
-0.02392777,0.01892339,0.037593637
1.2880056,4.6363287,0.82310706
0.2073444,0.01563723,0.027909797
1.6360925,9.545278,0.96814716
-0.6244306,0.009247749,0.026272027
0.06869311,0.5373474,0.6758537
0.81844556,0.006752824,0.009666333
0.9512754,1.0876981,0.72224015
-0.23614702,1.9173634,0.71265584
1.2789065,1.9437397,0.40982622
-0.22212365,1.8487483,0.6699792
-1.6547066,0.056958567,0.33581248
-0.5690596,0.048862334,0.12888515
-0.9620867,0.0039943946,0.014390849
-0.35650364,1.1572748,0.17703575
0.7288967,1.8618927,0.44645458
