1,2,3,4,5
0.9163305,0.8668475,0.93637466,1.1147597,1.0374435
0.8189652,0.7108766,0.9298562,1.1502937,1.1583635
0.7089048,0.66817135,0.79765606,1.2021812,1.3551201
0.67133456,0.9954951,1.1775619,0.879513,0.9912293
1.0376335,0.71127975,0.9756045,1.0001448,1.1591241
0.9573936,0.99233806,0.80955887,0.93804216,0.7798026
0.90209836,0.9150786,1.1260445,0.98077655,1.1984375
0.6688066,0.8220622,0.7635544,0.7297199,0.6059997
0.8477255,0.85630643,0.8404914,0.9254725,0.7174472
0.8644759,0.7042285,0.71722764,0.8772274,1.4380046
0.7075624,0.7758504,0.81028354,0.88981146,0.8922758
0.95996064,0.8950476,1.2244464,1.099958,1.0425056
0.69416517,0.8934311,1.0116717,0.89976263,0.97500485
0.7953079,1.0493507,1.2555918,0.9328997,0.9455116
0.73585653,0.90521157,0.9379517,1.0758867,1.1782627
0.64765453,0.66187596,1.1761155,1.0523742,1.0796558
0.91154987,0.8016565,1.0329857,1.3295007,1.3045764
0.92364085,1.0196595,1.012047,1.4107422,0.86751384
0.8705514,0.91798156,0.96868944,1.2449601,0.9022802
0.821806,0.93866724,1.3141278,1.1338257,1.1606778
0.89900285,0.90125257,1.1675941,1.409824,1.2456343
1.1945423,0.96594656,1.0224485,0.814494,1.0346252
0.9579758,0.86969095,1.0064431,0.9313717,0.8886592
0.8617607,0.8617775,1.2026025,0.8261682,1.1079988
0.92161405,0.79961735,0.8778207,1.0922606,1.2008095
0.6568054,0.79545677,0.90048707,1.2805539,1.3700088
0.8189532,0.75880665,0.9479651,1.0379097,0.92238754
0.9604492,0.8599464,0.7319752,0.80951655,1.056202
0.6005527,0.61087364,0.8323625,1.1292048,0.95147264
0.77078533,0.8207475,0.776206,1.0532498,1.0246805
0.81705654,0.78106374,0.81972504,1.0301245,0.7518828
0.76679343,0.90376174,0.95682186,1.0511078,1.172754
1.082147,0.98110515,0.9958105,1.5789571,1.3950491
0.6824985,0.7482997,1.0415499,0.8891739,1.276357
0.76169634,0.70534253,0.8957567,0.9102487,1.1659747
1.1034626,1.0802965,1.2912974,1.1839294,1.2674981
0.6176836,0.8676256,0.79967016,0.9632499,1.525297
0.6452698,0.6773362,1.1089473,1.2148275,1.3985672
0.82023257,1.071066,1.0658939,0.84735847,1.0473562
0.7718406,0.81878465,0.9086576,1.024214,1.0688878
0.680709,0.72312206,1.005864,0.9690115,0.96552545
0.73848575,0.7399059,0.8938994,0.9375065,1.2455099
1.0235606,1.1950436,1.3689018,0.8455944,1.1958317
0.5888381,1.0305882,0.8223685,1.2611923,0.8177872
0.9546227,1.0272082,1.0721725,1.5737505,1.260736
0.7909122,0.92092675,1.1496553,0.92246,1.2078784
0.82190526,0.9111567,1.0373219,1.0437491,0.8403688
0.6188059,0.65095335,0.91937244,1.2056214,1.1101284
0.79570705,1.0013733,0.9301706,1.1807173,0.9405984
0.74374026,0.728831,0.7618816,1.197164,1.3043734
0.7096006,0.8279584,1.0573021,0.8843107,0.8922232
0.87420845,0.8471059,0.71634966,1.073885,0.82225573
0.6526909,0.80990416,0.74687445,0.87537897,1.1029768
0.7807929,0.79173535,0.88264513,1.0263572,1.0248376
0.86811805,0.8354042,0.8555207,1.1368042,0.87099236
0.9268466,0.9436791,0.8604269,1.0108509,0.9276778
0.8789404,0.83411586,1.1144854,0.94025075,0.869166
0.60234725,0.8054987,1.2039437,0.8307697,1.0538524
0.56747967,0.80354553,0.6986998,0.8672631,0.93457144
0.7589403,0.85790515,1.1183238,0.9096359,0.89803183
1.0362036,1.1607462,1.1016886,1.1956383,1.1590244
0.9188814,0.63155186,1.0466665,0.86000574,1.6014321
0.84038,0.86905473,0.97182727,1.1634502,1.3527101
0.8443752,0.89013326,1.0848978,1.2248143,1.0477015
0.84188586,0.9007438,1.1551677,0.80612886,0.96352565
0.52975637,1.003192,0.93461394,0.9799813,1.3045034
0.8343456,0.86593825,1.012096,0.99335694,1.1829008
0.80186784,0.98227465,1.0656937,0.9505238,1.0405293
0.84740484,1.0363718,1.1702776,1.0416642,0.9456062
0.9474206,0.91571385,0.83924836,0.9619718,1.1724414
0.72137505,0.8319604,0.6776636,1.0370874,0.9490676
1.0289274,0.8988077,0.9607632,1.109352,1.0300062
0.8793853,1.1210972,0.9076727,1.083917,1.0758736
1.132684,0.94157726,0.93430334,1.3179936,1.0137465
0.6844063,0.9058058,1.4077847,1.1338048,1.0044409
0.67006004,0.8881823,0.8115639,0.733599,1.0529628
1.0115685,0.9613589,1.1054786,1.2603298,1.3005286
0.56362087,0.8285457,0.76681006,1.2323308,1.0802348
0.6407888,0.6199854,1.0158114,1.173898,0.9657843
0.8084141,0.9416308,0.7920378,0.8491473,0.8010022
1.0597901,0.75398296,1.1315519,1.0972217,1.2194732
