eta,mi,S1
1.6253145,4.980526,0.7835656
-2.7123597,1.0533677,0.8039724
0.9584067,3.4290485,0.93154854
-0.055937916,6.549274e-06,6.926067e-06
-3.9846654,0.0034120353,0.18345591
-2.5502667,0.055815395,0.7150243
-0.9717642,9.101259e-05,0.0002405101
-0.033253074,1.4473879,0.46251515
0.3481148,1.9466739,0.66836864
0.8742652,2.2020211,0.5014453
0.8965775,3.4322011,0.99224937
0.29823333,1.832157,0.6175671
-1.3864195,0.0001462296,0.00058499165
-0.4443606,2.5495426e-06,3.975993e-06
-2.102395,8.337867e-05,0.00068251713
-2.4514651,5.9964495e-06,6.9590824e-05
-0.50687176,0.0014436141,0.002396529
-1.201453,4.7939798e-06,1.5939717e-05
0.49466148,1.72979,0.44500938
-0.45526385,0.010801816,0.017030027
0.8969936,2.9946837,0.81341964
0.52187824,2.0410087,0.61773974
0.47450435,1.117505,0.07311078
-0.8357122,1.9483805e-05,4.493854e-05
-1.3097051,0.15504082,0.57443875
0.2595689,2.2667837,0.97717667
0.352857,1.8415027,0.5913051
0.38700828,2.0952275,0.7437531
-2.9344792,2.7115912e-05,0.0005100965
1.0856401,2.8128629,0.94986326
-3.8901935,0.015794175,0.77265656
1.6703066,6.1717906,0.973276
-0.4674229,0.0033070622,0.0052776616
0.94273496,3.4291534,0.9463033
0.5746005,1.7109706,0.4002265
0.4159904,2.2290792,0.81080705
-2.4765306,1.5837771e-06,1.8846798e-05
-0.4201417,1.2697427e-05,1.9327734e-05
0.10851151,1.067279,0.060360566
-1.675612,0.004608127,0.024616906
-0.16156662,0.0052383766,0.00615693
-0.15333052,0.5028532,0.5861811
-0.057702854,1.2568877,0.27214685
-2.0603285,1.4473269e-06,1.1359414e-05
0.97549176,2.2771153,0.4814813
0.9723445,3.3526804,0.8897726
-1.0596287,0.00071555167,0.002064581
-0.72073466,0.00011965703,0.00024600804
-0.014964238,1.4112785,0.41747916
-0.447751,0.52789944,0.82605124
-1.676312,0.003670578,0.01962219
-0.058502793,1.8836402,0.93687767
0.89646435,3.1258388,0.8673628
0.67867464,1.5728092,0.2905798
0.6858214,1.7583036,0.38193956
0.7561898,1.5924137,0.27810958
0.10575338,6.9221337e-06,6.2274735e-06
-3.4568202,1.6895388e-05,0.00053585356
0.44677392,2.210996,0.7746602
-1.150448,0.0012857027,0.0040623164
0.035146922,1.514093,0.49633813
-0.23710568,0.6973968,0.8840028
1.9952849,6.6274266,0.7651888
-2.316719,1.6924614e-06,1.7165525e-05
-2.401846,8.276008e-07,9.139645e-06
0.5331886,2.6621327,0.97522515
1.1991419,3.8348777,0.8545818
1.0541992,2.8755536,0.65357673
-0.20093805,0.018952623,0.02317051
-0.8582809,0.35782567,0.84414715
1.8194445,6.0294437,0.8153522
1.9705479,7.737467,0.9390713
-1.3199445,1.0898095,0.33617643
0.5731067,2.2412167,0.6997622
-2.8135924,0.00044102143,0.007351693
0.30451733,1.7135836,0.5262531
0.81296486,1.9259923,0.41071558
-1.4707077,0.12625514,0.549502
-0.84195024,0.028754475,0.06673594
-0.0424757,0.5550183,0.57910097
-3.0701892,0.0040101013,0.08640156
-2.9409826,0.030831967,0.5837861
-0.21816963,0.20700514,0.25747257
-0.5069161,1.6295056e-05,2.705246e-05
0.31490114,1.3637111,0.26545855
-0.16418917,6.07826e-05,7.162848e-05
-3.999926,3.4526307e-05,0.0018849333
-0.5945226,0.00010451941,0.00018940648
0.56396735,2.5245032,0.867362
0.8450942,2.7599223,0.7559163
0.42375615,6.392959e-06,4.184725e-06
-0.14206892,0.7031771,0.8105213
1.0037478,3.3422146,0.8584293
0.0680991,0.026526527,0.02478023
0.63354504,2.7685227,0.9385676
0.52234834,2.4635854,0.8680907
0.9492911,3.2756407,0.8807077
-3.448105,0.00014253445,0.0044813915
1.0140314,1.4748424,0.1722508
-2.593205,0.03712921,0.49651265
-2.5682783,1.0417562,0.5446399
-0.6770863,0.025607495,0.050399
0.108536944,1.0028691,0.8997198
-0.060957797,1.8846366,0.94023967
-0.4228466,0.00071659894,0.001093745
0.021547113,1.8131524,0.79581875
-0.8670553,0.10755615,0.25597206
0.18532851,2.115724,0.92697847
1.6192694,6.0494,1.0
-0.89652634,0.0061872583,0.015165429
-3.0465298,1.0426549e-05,0.0002193975
1.0964504,3.2563534,0.75374556
-0.66363376,0.006405724,0.012438864
1.2334335,4.1420093,0.9152381
-2.9410305,2.189383e-05,0.0004145673
1.5031581,4.614852,0.80403936
-3.57682,0.00053186127,0.019019168
-1.1499388,0.0014561374,0.0045984816
-0.20920628,1.5306232,0.65409887
0.90684056,2.117539,0.45125997
-1.135304,7.164273e-05,0.00022296072
-2.8719897,0.00011188722,0.0019772872
0.0710669,1.9966617,0.9282901
1.5101328,5.2916164,0.947935
-0.5406457,1.2938266,0.5045341
0.69738543,1.662356,0.82766265
-0.6785424,0.009932767,0.019577509
-0.42984307,0.0015049805,0.0023131794
-0.75343585,2.2790489e-06,4.841352e-06
-1.7264292,1.3579601e-05,7.63248e-05
-3.1049876,0.0007003501,0.015624069
-1.0202658,0.0007882747,0.0021866204
-0.5801974,2.0693838e-06,3.6967283e-06
-2.7015848,0.014963753,0.22300978
-0.95038366,0.16440569,0.4252685
0.24050957,1.6179111,0.48581854
-0.2467351,1.5025582,0.6431941
1.4358432,4.834221,0.9122173
-0.30475804,1.1484247,0.20130804
0.5609166,0.083847925,0.047850817
0.08421102,0.99043655,0.91044617
1.4180576,3.9836893,0.7226018
-1.4031023,2.1875767e-06,8.898624e-06
0.60519546,1.673001,0.3674368
1.1106955,1.4308326,0.14188604
0.6170587,2.4921422,0.80505407
1.2759013,3.5406964,0.70930964
0.37532416,2.324914,0.91030395
-3.1528711,4.239157e-06,9.9209676e-05
2.1830764,9.48709,0.9564467
0.6908264,2.582,0.79283786
0.9737903,2.746096,0.6594112
0.9247901,2.973822,0.78284687
-0.3592118,1.5590885,0.8007266
-3.3171034,3.9935425e-05,0.0011014327
0.34802592,2.309211,0.92440844
-0.7685206,0.00063417235,0.0013676392
0.34364164,2.2773647,0.90588546
0.23229638,1.7722759,0.6121918
-0.21022524,1.4215329,0.520153
-2.35832,0.00012800543,0.0013534237
-0.5868482,0.0015895718,0.0028585454
-2.9110293,0.0029399858,0.05402431
1.308351,3.1278658,0.5750884
-1.8524934,4.2115093e-06,2.6851307e-05
-0.14980981,1.4946365,0.5745764
1.7017417,6.236209,0.95490456
0.99593055,2.7904663,0.6613617
-0.517677,0.39084545,0.6558875
-2.022987,7.1474363e-07,5.404087e-06
-0.31470758,0.0122111095,0.016727494
-1.1280198,0.0005785285,0.0017873825
0.6977557,1.6447952,0.32091516
0.58191335,1.9566686,0.5346133
0.9576356,2.8763986,0.7201605
1.3018131,4.251037,0.88440603
0.081475325,1.0283041,0.026089408
-1.6393247,4.9419664e-06,2.5459476e-05
1.4992044,5.1752224,0.9323595
