index,theta,m,y,c,t,delta
16650,1.5,0,inf,3.454377380279699,3.454377380279699,0
58176,1.5,1,2.011061831782431,5.521592787251514,2.011061831782431,1
54648,1.0,3,0.08289607577944569,7.129758006776178,0.08289607577944569,1
36152,1.0,1,1.9330901710816146,7.011322777884324,1.9330901710816146,1
17298,1.5,6,0.5139907254788822,1.00488846049371,0.5139907254788822,1
8665,1.5,0,inf,5.374480546072691,5.374480546072691,0
56428,1.5,1,2.0673246019216878,1.7380691320301231,1.7380691320301231,0
26278,2.5,0,inf,1.0405071778248995,1.0405071778248995,0
56170,1.5,0,inf,3.218854522527401,3.218854522527401,0
20884,1.0,4,0.6492761946489353,4.3496664441764175,0.6492761946489353,1
45654,0.1,0,inf,2.9932469774278867,2.9932469774278867,0
48328,2.5,0,inf,6.818639861338094,6.818639861338094,0
14943,1.5,3,0.11638029520138701,2.1713905760639887,0.11638029520138701,1
52744,1.0,1,3.6822008815984857,6.772747557199045,3.6822008815984857,1
32497,1.0,0,inf,6.692849683485454,6.692849683485454,0
39542,1.0,0,inf,3.0699834074081473,3.0699834074081473,0
21992,2.5,3,0.609031416219711,5.776509637145453,0.609031416219711,1
2749,2.0,7,0.17332987869176533,3.8221639794313855,0.17332987869176533,1
50654,1.5,3,0.15074888999878786,0.4319778634275844,0.15074888999878786,1
45701,2.5,2,0.21916413775255789,2.6336282646618643,0.21916413775255789,1
57223,2.0,0,inf,0.9555667108257876,0.9555667108257876,0
24641,2.5,5,0.31759531447416417,3.5503928181696165,0.31759531447416417,1
45348,2.0,1,0.20850763642623438,0.5016463084563536,0.20850763642623438,1
6141,2.0,1,1.1355842232953917,5.100017531327286,1.1355842232953917,1
10899,1.5,3,0.6795460000248621,5.208583393901984,0.6795460000248621,1
15514,1.5,2,0.7493707485815795,1.0448651655048533,0.7493707485815795,1
38238,2.5,0,inf,5.710359496498334,5.710359496498334,0
25102,2.0,1,0.013566206467731023,7.1750119348144406,0.013566206467731023,1
45177,2.0,4,0.05174934577849332,1.8316643627082896,0.05174934577849332,1
13846,1.5,1,0.27719675779792147,7.438221096599555,0.27719675779792147,1
17855,2.5,4,0.3199903667324158,6.354719674351237,0.3199903667324158,1
24966,2.5,8,0.04584534662234145,0.9394853286549325,0.04584534662234145,1
25221,1.0,1,0.09585836387720802,6.985084229346692,0.09585836387720802,1
34078,1.5,5,0.056872253272283894,0.5023157033260247,0.056872253272283894,1
16464,2.0,2,0.11626005029871557,3.731011937597538,0.11626005029871557,1
43403,1.5,0,inf,0.9314257671481305,0.9314257671481305,0
43868,2.5,12,0.008828288715520568,3.3069704382164073,0.008828288715520568,1
22295,2.0,2,1.463010002234838,0.22388367751050467,0.22388367751050467,0
1404,1.5,0,inf,0.3632300734837219,0.3632300734837219,0
11551,2.5,5,0.009491657994222248,6.910596546352683,0.009491657994222248,1
1945,2.0,4,0.16113095429764587,3.6657704992945903,0.16113095429764587,1
48381,0.1,0,inf,1.7583102779308617,1.7583102779308617,0
24282,1.5,1,1.1948021814009986,2.288487667920494,1.1948021814009986,1
37729,1.0,1,0.6245197578612321,5.4797576413994,0.6245197578612321,1
24981,2.0,0,inf,2.733951694934559,2.733951694934559,0
3220,1.0,0,inf,4.999669015519835,4.999669015519835,0
15368,1.5,2,0.12347922606728694,4.059984821462783,0.12347922606728694,1
43285,2.5,2,0.034829897008584,3.679594278818369,0.034829897008584,1
26940,1.5,7,0.6497065854421874,6.331893211561212,0.6497065854421874,1
31356,2.0,0,inf,3.238276764426994,3.238276764426994,0
41704,1.5,1,0.22235658176686976,1.4613535397814545,0.22235658176686976,1
39681,1.0,1,0.9212438562031064,6.523314826962405,0.9212438562031064,1
58213,2.5,1,4.3233251209068655,5.09308081946016,4.3233251209068655,1
41814,1.5,2,0.12744364436474906,1.929449365063591,0.12744364436474906,1
6042,2.0,2,0.8699801986641742,6.07163591565829,0.8699801986641742,1
15148,2.5,0,inf,5.54906737771031,5.54906737771031,0
41290,1.0,1,1.1165420616230086,2.695967866479877,1.1165420616230086,1
41729,1.5,2,0.053006475875972764,5.643566358993405,0.053006475875972764,1
56015,1.0,0,inf,1.2743820992615387,1.2743820992615387,0
2503,2.5,0,inf,0.2731697501554347,0.2731697501554347,0
6724,2.0,2,0.025852677032153985,1.9378716254262704,0.025852677032153985,1
24601,1.5,0,inf,4.259961412590229,4.259961412590229,0
52548,2.5,3,0.028957403491370763,0.03494339054511925,0.028957403491370763,1
18974,2.0,0,inf,1.0720258349363698,1.0720258349363698,0
6901,1.5,0,inf,6.787232879856467,6.787232879856467,0
57834,1.5,0,inf,5.527539029582535,5.527539029582535,0
20399,1.0,5,0.1868953333558477,4.30194372253118,0.1868953333558477,1
71,1.0,4,0.21845715864401682,4.026548779440909,0.21845715864401682,1
36411,2.0,0,inf,2.7155975501955223,2.7155975501955223,0
20067,2.5,0,inf,6.95127410537719,6.95127410537719,0
45102,1.5,0,inf,2.723973606237389,2.723973606237389,0
23710,1.0,5,0.06075067315639751,0.54227953433157,0.06075067315639751,1
41723,1.0,0,inf,7.1144425070996915,7.1144425070996915,0
2585,2.0,5,0.047492641120267486,3.0366013547744743,0.047492641120267486,1
50291,1.0,5,0.3450851034933767,2.8438578833473067,0.3450851034933767,1
