index,theta,m,y,c,t,delta
5898,1.0,3,0.3490839451822844,0.6643792447632262,0.3490839451822844,1
8467,1.0,3,0.4176352543936338,2.450493738465216,0.4176352543936338,1
2715,2.0,5,0.6870605790094577,4.218330337609422,0.6870605790094577,1
6538,1.0,2,0.2188069303112224,9.363858889729194,0.2188069303112224,1
9311,1.0,1,0.06948565084890651,6.5126894155639174,0.06948565084890651,1
2057,2.0,0,inf,5.946064866454049,5.946064866454049,0
197,2.0,4,0.023982032008849703,0.974661817942691,0.023982032008849703,1
3865,1.5,3,0.3446855467743121,9.089932829495046,0.3446855467743121,1
5572,1.0,0,inf,9.062695157747536,9.062695157747536,0
9024,2.5,0,inf,1.1102838612473853,1.1102838612473853,0
408,1.5,0,inf,9.341085433708876,9.341085433708876,0
166,2.5,0,inf,1.2342431107327312,1.2342431107327312,0
3181,2.5,9,0.05088034543974016,3.2048708152261605,0.05088034543974016,1
5391,2.5,0,inf,7.668623137598783,7.668623137598783,0
433,2.5,3,0.5190881201680171,2.0720753708581983,0.5190881201680171,1
2803,2.0,0,inf,2.045320771779233,2.045320771779233,0
8916,2.5,0,inf,4.825786179610794,4.825786179610794,0
367,1.5,3,0.18875491088510615,3.885956589302511,0.18875491088510615,1
6908,2.5,0,inf,1.1179299714949225,1.1179299714949225,0
2633,1.5,3,0.5630892374300852,9.411726711688072,0.5630892374300852,1
4573,2.0,4,0.1013031594731801,6.439622649269302,0.1013031594731801,1
1885,1.0,0,inf,0.25878082997689655,0.25878082997689655,0
5199,2.5,0,inf,6.624738029344832,6.624738029344832,0
5163,1.5,5,0.30298090959176077,1.7900837841148831,0.30298090959176077,1
6972,0.1,0,inf,0.1259053244851302,0.1259053244851302,0
9190,1.0,0,inf,1.014234545367058,1.014234545367058,0
3617,2.5,2,0.6391159122636672,2.0616833798300154,0.6391159122636672,1
5692,2.0,0,inf,6.859422299610224,6.859422299610224,0
5003,2.5,0,inf,7.537037494991201,7.537037494991201,0
8354,1.0,1,1.214411347286133,7.081063327655555,1.214411347286133,1
1680,1.0,2,0.48260829562881824,2.704782865364651,0.48260829562881824,1
2438,1.5,0,inf,5.286710981348798,5.286710981348798,0
7229,1.5,0,inf,7.030456841400888,7.030456841400888,0
1269,2.0,3,0.010557104993581676,7.68112755292026,0.010557104993581676,1
6044,1.0,1,2.410111709256071,5.2793955653092715,2.410111709256071,1
2208,1.5,2,0.21536112111660952,6.362469810705139,0.21536112111660952,1
3290,2.5,0,inf,6.673059678397385,6.673059678397385,0
400,0.1,0,inf,6.584767043527181,6.584767043527181,0
317,1.0,2,0.14361922847169253,7.650051144753607,0.14361922847169253,1
2406,1.0,1,1.0643228433794196,6.815716784821953,1.0643228433794196,1
3942,2.0,2,0.0203269578063023,7.119130323678878,0.0203269578063023,1
997,2.5,5,0.7216505763252848,0.335524849352049,0.335524849352049,0
9940,1.0,2,0.18198121422617652,8.926526238659214,0.18198121422617652,1
80,1.0,0,inf,8.480693843029403,8.480693843029403,0
6937,1.0,6,0.24361024570203565,4.608773651432629,0.24361024570203565,1
4322,2.0,1,0.40850791437414646,2.4142921967368753,0.40850791437414646,1
4881,2.0,2,0.7513054202906284,1.4822215654290067,0.7513054202906284,1
3187,1.5,9,0.07442486031424475,1.5216626633688293,0.07442486031424475,1
698,2.0,1,1.7505769450517203,0.2800807732258294,0.2800807732258294,0
8866,2.0,7,0.035137407561957386,3.2426281704622597,0.035137407561957386,1
1001,2.0,2,1.117492705091267,8.725621541010836,1.117492705091267,1
4141,2.0,0,inf,5.445186112415345,5.445186112415345,0
9098,1.0,0,inf,3.6884739298651,3.6884739298651,0
5622,2.5,0,inf,5.687193873135113,5.687193873135113,0
4978,0.1,0,inf,3.0100676441775263,3.0100676441775263,0
9327,2.5,3,1.0984919627337146,0.11361273807700478,0.11361273807700478,0
