eta,mi,S1
-1.2465518,0.0002514614,0.0008746653
0.5005105,2.4434948,0.87507707
-0.6171932,1.3486176,0.64623857
0.4497203,2.3998523,0.89283496
-0.96842974,0.16280562,0.42879832
-1.8735397,0.012225777,0.07960574
0.07928906,0.05497626,0.05078557
-0.23590125,0.0035807688,0.0045334296
-0.071464375,1.482063,0.51777416
-0.56382465,0.018465664,0.03245121
-0.20477882,0.0011972854,0.0014693728
-0.8473818,0.0018415223,0.0042972458
0.9035796,3.3478646,0.95115966
1.0174518,3.2113569,0.79943866
-0.5185158,0.040856298,0.0686195
-0.07614884,1.3488426,0.37644416
-0.27727637,0.0010720162,0.0014145585
0.37186992,1.9900634,0.68259317
0.07347118,0.0076344036,0.0070936047
-0.39748955,0.00044762998,0.0006661111
0.21048675,1.4516947,0.36595842
-0.7594691,0.029410874,0.06285519
0.27488273,1.1707361,0.12970155
-0.0882448,1.099607,0.10879628
-0.37332883,0.023776406,0.034536704
0.08877051,2.006525,0.92102623
-0.5139313,0.14226803,0.2378509
0.12721741,0.99095124,0.8725743
0.09372525,1.6898161,0.6281002
0.58725023,2.1713867,0.6511196
0.024827383,0.19811909,0.19326086
0.7768941,3.123155,0.9762946
-0.17483708,0.016821945,0.020035813
0.22691995,0.041247852,0.0328739
0.46069008,1.0993253,0.06265921
-0.09979248,1.8953488,0.989308
-0.7120987,0.032244287,0.06572238
0.5142577,1.94533,0.5652547
1.2829907,4.181449,0.88192004
0.2341347,1.492574,0.3897518
-0.21044257,1.1174146,0.1449159
-1.2766829,0.033950835,0.12170454
-0.7419134,0.016809821,0.03529978
-0.52403355,0.00070002844,0.0011822262
-0.036427222,1.0640194,0.066394486
-0.3679697,0.32732302,0.47291568
-1.5396566,0.0038118577,0.017774649
-0.48765785,0.010492767,0.017087447
-0.85217375,0.0016912798,0.0039656083
-0.16774277,1.6481407,0.76651204
0.12316578,1.6458427,0.5710005
-0.24999183,1.2379485,0.30552942
0.15897587,0.7122663,0.60757524
-0.16414675,1.0599926,0.07069441
0.1444323,1.995357,0.8614949
-1.586188,0.0018891732,0.009228783
-0.55122465,0.0013179209,0.0022870894
0.20961532,1.7631253,0.61881536
-0.43768343,1.2413938,0.3739467
0.61305517,1.5456967,0.2956003
-0.6568341,1.4148923,0.80019313
0.17953172,0.8604679,0.7190599
-0.3129003,0.59629256,0.8153616
-0.27645797,0.27191117,0.35850173
0.19863117,0.3291863,0.26988414
-0.30044913,0.05452002,0.07362739
-0.015752092,1.9492866,0.9643582
0.467189,0.19295728,0.12093822
-0.3794386,0.6433236,0.9401942
-0.81532216,0.00035189482,0.0007952484
0.47718355,2.4601254,0.90604955
-0.21383731,0.0032702833,0.004049988
-0.26797932,1.0299568,0.039163142
0.57179105,1.7718558,0.43572304
-0.5656365,1.1585776,0.2791866
0.041467864,1.6446285,0.61844385
-0.50421065,1.0146514,0.024257958
-0.20109095,1.2208548,0.27004713
0.6286485,1.5892295,0.3142432
0.33702385,1.3106954,0.22180286
