eta,mi,S1
-0.66109294,1.3455807,0.6204319
-0.08919523,0.06326191,0.07501551
1.5133651,2.2595181,0.32893398
0.9009081,1.2519209,0.113334
-1.3803861,0.19843972,0.79318696
1.1298058,3.226317,0.7121754
-2.6545446,0.054418694,0.7749772
1.8276999,7.4504595,0.9639688
-0.28935754,0.036053415,0.051571243
-3.464547,0.00067475816,0.021632621
1.892207,2.613037,0.320661
-3.2387607,0.02096066,0.5355144
0.9478556,1.4199059,0.60622674
1.0199122,2.995677,0.7073598
0.9180373,2.023872,0.42517194
-3.704925,0.019345535,0.7867505
-4.472197,0.0009590688,0.084053226
-3.6140242,1.0193878,0.6547745
0.82318,1.6560171,0.7658263
-2.7226841,0.023860477,0.3646991
0.8955029,0.11166297,0.056142785
0.6514192,2.8255172,0.8843337
-0.54817605,1.4491451,0.7179383
-1.1416323,0.29677138,0.93148464
0.09796681,0.025287014,0.025391696
1.6893271,1.0962907,0.28122213
-0.4369502,1.513886,0.7355234
0.0070305467,1.0441802,0.04372313
0.6354612,1.7340434,0.9305503
1.188599,3.528588,0.7563151
0.3375497,2.4628043,0.9548538
-4.6347094,0.00205099,0.21140958
1.1066176,4.1077223,0.9487145
0.89978474,2.9192233,0.7526676
-0.29524553,0.02905208,0.04181393
-0.44863477,0.5002693,0.7938223
1.7296067,7.1158214,0.9910411
0.31878188,0.22498836,0.18197873
-0.35906848,0.6857652,0.9831667
0.007979654,0.14008649,0.15086828
-3.6029096,0.022895709,0.8407487
0.12263699,0.16376503,0.15864253
0.42395556,2.2329097,0.76038516
-2.904701,1.0028067,0.046834122
-0.2579737,1.7425661,0.88171816
-0.82154095,0.017069226,0.04045332
0.7981453,3.4095972,0.98859906
-1.5566375,0.043134384,0.20799604
0.07728656,2.0177052,0.868538
-0.17502835,0.40677086,0.5047244
-2.1901712,0.041025303,0.36922038
-4.2665596,0.00077640417,0.055412315
-2.93098,0.001282224,0.024161685
-1.8455974,0.011981543,0.07697164
-0.27622163,1.6785572,0.8239794
0.86978376,3.5221264,0.9681095
0.34362417,1.7671247,0.52753216
0.4279174,0.05384854,0.040269993
0.008566253,0.8903976,0.8923848
0.13037841,0.5232514,0.4861767
0.7853179,2.9997132,0.85524195
0.6025099,2.7574027,0.89187866
-0.7600597,1.4340858,0.84979194
1.3978764,2.7883363,0.4854185
0.48104835,2.439933,0.83124745
-2.3487165,0.05785538,0.6081357
0.37349322,1.1609113,0.8199834
0.04621736,0.0843455,0.08822638
0.14104621,1.1724558,0.14948793
-0.12314542,0.5582313,0.65087605
0.50197583,2.3667688,0.7795309
0.16400671,1.824851,0.66179794
-0.6579138,1.5677102,0.996639
-3.1365423,0.0028532478,0.06596003
-0.9074543,0.01706253,0.043912385
1.09609,4.103236,0.9553467
-4.2548776,0.0021498692,0.1516368
0.19342977,1.9406973,0.7280349
0.63651323,2.857491,0.908895
-2.0241308,0.048174407,0.36770365
0.031992093,0.03517435,0.037452556
0.33033788,2.5295553,0.9994112
0.6971544,2.2956522,0.63014185
-0.54085934,0.34125787,0.59976274
1.8526682,4.6689253,0.81741846
1.8315128,6.123747,0.8267624
-0.14731677,1.6272285,0.6790145
0.46959412,1.7727141,0.47602916
-0.04134687,1.8732109,0.8400367
0.84434545,3.4045768,0.95044965
1.6949501,4.810013,0.72960883
1.2848059,4.5274,0.91467613
0.9157064,2.7241187,0.67781705
0.5558122,2.277279,0.70079285
-0.45376706,1.5427132,0.78718674
1.1985728,3.0921245,0.9485646
-0.172012,0.16440947,0.20828436
1.4243504,3.8034644,0.69188535
-3.4519598,0.0037928189,0.120043434
0.10985777,1.8962777,0.7503676
0.39789414,0.8864249,0.62838215
0.8254024,2.6877627,0.7157411
0.8517435,3.252367,0.89512676
1.4341563,0.49239996,0.15876918
-0.43529513,1.4009236,0.5786262
0.76656884,2.848003,0.81210333
-2.1079855,0.06466137,0.53527427
0.44661152,1.3718629,0.89246047
-0.050496787,1.9676449,0.93128365
-4.4261103,0.00025806655,0.021601051
-2.936351,1.0318521,0.54705197
-1.4900241,0.07033132,0.31687877
0.5637771,2.8360188,0.9569935
1.3658024,4.7200003,0.89759105
0.20187432,1.1056333,0.9131259
1.1742877,3.8659046,0.84543115
-1.2973704,0.0065221386,0.024505043
-3.3368478,0.0038436141,0.10846474
0.1835473,0.88531417,0.7582596
1.4804467,5.410461,0.93740535
1.831146,7.8651385,1.0
2.1041508,6.5000815,0.73983794
1.3766792,3.1731904,0.5813821
0.94031775,3.0728955,0.7777641
-0.29506028,0.45136103,0.6232753
-2.9585693,0.011515634,0.22280565
0.18698159,1.7566247,0.5981748
-2.624036,0.0616235,0.85078603
-0.11023525,1.4723129,0.5008475
0.39559698,1.986217,0.6362474
2.085426,1.0928662,0.22093458
1.1941866,0.17920347,0.07093884
0.6794555,0.036385473,0.02200203
0.33283204,2.1331363,0.7629094
-0.9113941,0.012380484,0.031998456
1.107084,1.9456941,0.7012259
0.6638618,0.056799524,0.03472647
0.9489793,2.025053,0.41524982
0.86379695,2.9603481,0.7888954
0.7775937,2.235579,0.56500745
0.74161816,1.8819252,0.9128432
-3.8532953,0.0005975879,0.028233254
1.1638545,0.07236707,0.02962115
-0.5550538,1.414207,0.66845083
2.0032072,6.723889,0.8039712
1.6840984,5.3471146,0.9951046
-0.85419315,0.07418669,0.18038048
0.5239858,1.609054,0.95935106
1.2025878,1.1641859,0.4175481
-0.5139923,0.10477967,0.18373941
0.27173924,2.2872443,0.9031095
-1.0804205,1.3011712,0.8117237
-0.44172725,0.12668431,0.20708865
0.711379,1.5719144,0.29207128
-2.899092,0.0056803576,0.1036511
-0.3221915,0.070540264,0.103678755
1.4133037,5.0228767,0.9194022
-2.5677528,0.0150380125,0.19725017
-0.7269075,0.04705015,0.101558566
1.2883496,4.276269,0.8622544
-0.15671794,0.30367228,0.3741989
1.3133383,2.155445,0.65418303
-2.4639578,0.023135256,0.27354836
0.80990416,3.2539144,0.926639
0.29337436,2.1787987,0.81860346
0.79083997,0.52012116,0.27363577
0.9858992,1.9502624,0.3762031
1.3597882,3.4278874,0.9106268
-0.0597883,0.059798673,0.06904993
0.26150885,2.056029,0.76196575
0.6895593,1.7824298,0.39963236
-0.0137710795,0.13492116,0.1482835
-3.5928373,0.01914494,0.6962518
-0.5100896,0.37832776,0.64356714
0.24124525,0.09191347,0.08066167
-2.302298,0.010332062,0.10421649
-2.3374407,0.04449315,0.46310213
0.16956174,0.23340249,0.21531454
-2.6995978,1.0727353,0.9836062
0.8715167,3.0408318,0.81114227
1.0536504,2.7280416,0.9616329
-4.3015037,0.0046188114,0.34122196
0.83342826,0.9471407,0.46249574
0.8496413,1.6530738,0.29566532
0.9765541,3.8904696,0.9917713
-0.51822245,0.013978707,0.02483397
0.36443,1.0560033,0.7589472
0.4075628,2.2728047,0.7936564
-0.009398043,1.7554541,0.7129734
-4.036124,0.011523886,0.65272737
-3.6245828,0.0007997288,0.030074652
1.0958322,4.0899935,0.9523529
-0.048830263,1.588701,0.58421636
0.13026813,1.6360948,0.5345535
0.8723228,3.1797726,0.85667455
-1.6113344,0.17800356,0.89360136
-0.76206356,1.1137736,0.2295883
0.1465407,0.9145417,0.8074871
1.0466992,3.747365,0.9014978
0.762874,3.3102162,0.9829528
0.615432,0.2428979,0.15186484
1.0449381,3.9104028,0.9450973
-0.04473382,2.0272713,0.97860557
0.7135471,1.49052,0.25182444
0.20729075,0.14397903,0.12955631
0.7178315,2.3665705,0.6495595
-0.92080915,0.10547075,0.2725435
1.2505974,0.3268499,0.12227652
0.14317738,1.9673414,0.7813201
-3.312002,0.013162949,0.36203113
1.0148454,0.048974235,0.022538168
-0.28787935,1.5643704,0.6996311
0.95997775,3.6300929,0.93181723
0.4687324,0.07084308,0.05105586
-0.41277876,1.5737538,0.79863757
-0.51357293,0.49238402,0.8312086
0.6673796,2.5843372,0.7718165
-0.12446208,0.03608818,0.04432015
-0.8894607,0.0231178,0.058441162
-0.10758655,0.5310651,0.611993
-2.599217,1.0414951,0.509343
1.082296,3.71368,0.8683359
1.1189177,0.09817337,0.04147682
1.2523952,0.9442592,0.33288094
1.7240332,3.0779905,0.4422691
