eta,mi,S1
0.23490015,0.045893647,0.036285803
-2.3642907,0.013776175,0.14653017
-2.2856944,1.0806468,0.79296035
1.0450768,0.92233604,0.32435313
0.14326814,2.082667,0.9381546
1.4798379,3.9666827,0.6754382
0.54612213,2.605179,0.9297061
-0.6538706,0.107365325,0.20646024
-0.68361485,0.042184375,0.08356834
1.0002553,3.0515368,0.75452554
-3.02525,0.0004248901,0.008752377
0.91918087,2.9130712,0.76302004
-0.014857255,1.4829983,0.49022782
0.48116457,1.5693848,0.35191584
0.7705419,1.4895906,0.22656405
-0.68512714,1.3069408,0.608978
-0.41073042,1.1748539,0.2636655
0.5978594,1.3744661,0.7559394
0.3389568,0.31763038,0.22631583
1.2969296,0.27706012,0.07573989
1.1577929,1.4013278,0.1260887
0.7528132,1.6505754,0.30644673
1.7808665,5.10472,0.69161296
1.0316917,2.8853736,0.67195386
0.9961294,0.586689,0.21666783
-3.0283422,0.0014505731,0.029973118
0.88183695,0.42607614,0.17640476
0.29470497,0.038284387,0.028512346
0.2784405,2.2931128,0.97883874
-3.76284,0.0018238778,0.078555465
0.7419106,1.6435602,0.30646542
-0.4633537,1.3006649,0.47787544
0.94632995,2.4635317,0.5680888
0.7901747,2.872644,0.8497412
0.15946773,2.143443,0.97489685
-1.5183933,0.0069211707,0.031594347
0.23585461,1.5629237,0.44465092
-2.2165754,0.0032013122,0.029374773
-1.0846965,0.089240916,0.26402298
0.44417775,2.4175007,0.9091161
0.93380916,3.082261,0.8184404
1.3462883,2.7278905,0.44960445
-1.4186082,1.0957397,0.39553574
1.1727582,3.9012191,0.8979624
0.76587343,2.3852625,0.64404684
-0.63091713,1.5000708,0.93979967
0.9249586,2.9443529,0.77102894
1.7536991,3.125966,0.3680735
0.7862414,0.5922892,0.26981962
0.19796556,1.2177546,0.17864543
0.69365346,0.043702573,0.021840226
-0.3081221,0.11052586,0.15041101
0.42861038,0.9749038,0.6350657
-0.17392457,0.053202245,0.06330885
0.8356416,1.768913,0.33339778
0.5492204,2.321145,0.7628288
1.0055662,1.2764517,0.4669738
0.46862108,0.015772125,0.009871217
0.11677714,0.013521649,0.01203134
0.43649277,0.878529,0.5677926
-2.4832225,0.05707075,0.68369657
0.6499034,2.846601,0.96410334
-0.05209089,1.8058016,0.84888893
-0.7419951,0.014559427,0.030576564
0.21821034,0.42619622,0.34264314
-3.326022,0.0010170265,0.028301222
-0.08680852,0.009080772,0.009904288
0.14097883,0.7374363,0.64046913
-0.2704398,0.02002809,0.026247628
-0.07132012,0.15527722,0.1667561
0.18095079,2.1728022,0.9786758
-2.9816585,0.006220602,0.12267335
0.3032545,1.8291572,0.612259
-3.3072615,1.0357717,0.9769329
0.2799829,1.331931,0.25087237
-3.8503594,0.0006276944,0.029507887
-1.8406024,1.1587218,1.0
1.2994452,3.3462687,0.6397877
0.7733498,2.6148028,0.7451743
-1.0212647,0.06688733,0.18572634
1.076101,1.9479618,0.32318127
-2.605906,0.008934017,0.12099779
1.2825354,0.025529072,0.0070800604
-1.5536392,0.0018612513,0.0088012
1.594305,0.75822943,0.15395816
-0.66629267,1.1688949,0.32883933
-1.2770588,0.005120792,0.018363552
0.2076993,1.6705302,0.54477316
-0.18873328,0.32155442,0.3883473
-0.12607476,0.00965833,0.010956091
-1.0476624,0.0033771694,0.009628238
0.50632554,1.0853522,0.051442266
0.30216178,0.019838843,0.0146652395
0.0063620433,0.3497398,0.34752184
-0.15081896,1.8525952,0.99138594
0.9016941,2.1490006,0.46635813
0.8030919,3.1903067,0.98113
-3.3763313,0.0026950645,0.07886625
-0.18029062,0.5488008,0.6572249
0.60587645,1.2568789,0.14015213
0.36058402,0.5044057,0.35170648
0.11186881,0.021513725,0.019236745
0.40809873,2.1834254,0.7868751
0.27072406,2.1954699,0.91193664
-0.29233927,0.053171404,0.07122615
-0.543977,0.047018193,0.08100506
0.14011812,1.9677218,0.84119755
-1.8510319,0.060783427,0.38697073
0.86829114,2.9322488,0.8109032
-0.029596344,1.3667532,0.37776995
0.249271,1.8270676,0.64459056
0.46805805,2.2492673,0.78231263
-1.2756877,0.027803784,0.09956989
0.3726216,0.042536393,0.02930442
-3.2683177,0.013260707,0.3483205
-0.16575822,1.642709,0.7585815
-0.22509386,1.3972578,0.49754176
0.33869672,1.9174217,0.65384513
0.4966622,0.06342316,0.038596705
-3.0484252,0.0009337069,0.01968452
-2.9448547,0.0008165288,0.015520499
-1.3877856,0.0193716,0.07760204
0.17774549,1.7206135,0.60326546
0.42431146,1.4659429,0.30482915
