eta,mi,S1
-0.107614614,0.13786256,0.15352629
-2.6715574,0.00030110782,0.0043547642
0.71641064,1.7293633,0.35629582
-0.20992929,0.004298958,0.005303155
1.5846964,4.928752,0.80543345
0.4752578,0.07276759,0.04524141
1.3304315,4.250856,0.8594066
0.8211834,3.0554016,0.9041933
-4.5724654,0.0007684734,0.07437471
-1.2535201,0.015529376,0.054393988
-1.0424032,0.26852077,0.7615315
0.9083731,2.5873785,0.6399987
0.81694084,1.090725,0.04008054
-0.14241742,0.004589378,0.005291818
0.27790314,1.3846059,0.29128906
0.9852655,1.5898128,0.22020078
0.6983662,1.2105619,0.6021302
-0.18526281,0.531121,0.63922256
-0.18001361,0.0048816623,0.0058444906
-1.4623761,0.0061653247,0.026610794
0.43970826,1.8868849,0.5713529
0.78111595,2.8570042,0.8503125
-0.5700118,0.028138876,0.049757637
-1.2128837,1.2662178,0.89533556
1.2649324,4.510154,0.99077034
0.35768458,1.3988223,0.27889386
-1.6335758,0.011251041,0.05762961
-0.68083537,0.025056742,0.049500283
1.2387688,3.736108,0.792762
0.9241709,1.9333844,0.37042326
1.5413952,4.709573,0.7941536
1.2308354,4.1872373,0.9308278
-3.0508437,0.00022876324,0.0048344918
0.4332343,1.9061298,0.58754236
-0.8692742,1.3267268,0.779302
-0.7373481,0.05633751,0.11776706
1.4936049,5.2545257,0.9554035
0.05907969,1.358552,0.33798245
-1.1634171,0.053151112,0.17012885
0.97737885,2.940429,0.7301759
-1.161336,0.014563258,0.046517923
0.6270491,2.0485153,0.56008106
0.37061083,2.0331101,0.713169
-4.3571563,0.00012111463,0.0094511695
-3.2394516,0.00044788976,0.011430022
0.3278675,2.2127688,0.8737496
0.8728629,3.3404334,0.97772497
-0.50671947,0.49681628,0.8246341
-0.26988998,0.53738356,0.70387596
0.40240705,2.2647533,0.84575135
1.3259606,3.3020475,0.61130345
-3.7492518,0.0055496315,0.23579986
0.5647758,1.5454783,0.31009766
-0.19129273,1.5756602,0.69701743
-0.4224261,0.013416331,0.02046874
-0.2879704,0.008967107,0.01195959
0.08964862,0.029181777,0.02667951
-3.4128022,0.0005247997,0.01592776
0.39141476,1.8001809,0.5410021
1.0451305,2.4345763,0.5044629
0.7663773,2.6189904,0.7523343
0.6247507,2.55261,0.83125937
2.0021634,7.530902,0.8819514
1.2895023,4.104346,0.85496116
0.7816485,3.0614967,0.9434459
1.4184687,4.2223887,0.78009015
-0.64564174,1.3709497,0.70747924
0.7927034,2.0143733,0.45912516
0.5445993,1.6293806,0.9451616
0.88732076,2.7084732,0.7034766
1.0288656,2.34718,0.4814985
-0.5615287,1.5333929,0.9352249
-1.0288076,0.13006899,0.36389762
-1.1896651,0.2688553,0.88345325
-0.8667793,0.0071419347,0.016992347
0.018586073,1.727062,0.7136736
0.16704488,1.8929522,0.7555819
-0.13946883,1.8039286,0.92424697
1.3515087,4.6617727,0.9478477
-1.7857893,0.07978548,0.47586337
-2.1780994,0.10704219,0.94513
0.12203708,0.737413,0.6526958
0.8903529,2.8088737,0.74256223
0.96673995,2.0157387,0.38630664
0.7227038,2.8817534,0.91347456
0.43643704,0.8659443,0.5596903
0.7787596,2.5115094,0.6937451
0.3391146,0.019737275,0.014060851
-1.0371759,0.099251255,0.28001142
0.26130188,2.1067767,0.8522718
1.0153658,0.11279361,0.040861726
1.168988,3.4372692,0.7572137
-4.355108,0.0001180516,0.009193294
-3.9225817,0.002014772,0.1018079
