1,2,3,4,5
1.0423634,1.0174774,1.029866,1.0472382,0.9834631
0.94889086,0.98898995,1.0637357,1.020338,1.0296457
1.1122675,0.98370576,1.1067771,1.0653306,1.0652086
1.0903934,1.1335741,1.1094537,1.0726534,1.0724382
0.9066553,1.0184289,0.9485657,0.8809557,0.8930017
1.0045208,1.04718,1.0973194,0.97628367,1.0674809
0.90249723,0.985703,1.0336245,0.9217761,1.0022874
1.0243984,1.0580987,1.0339328,0.98726076,0.9857887
1.0298412,0.9485654,0.9804692,0.9352786,0.90268207
1.0089663,1.0437667,1.0533772,1.0485966,1.1110756
1.0285741,1.044684,0.97551435,1.1299593,1.0488077
0.8967733,1.0081886,1.115962,1.0468187,0.99548376
0.8965814,0.9836702,1.0158157,1.0490234,0.98491186
0.9821123,1.0051774,1.0206356,1.009187,0.95069176
1.0513178,0.97328705,1.0181234,1.0360043,1.0473917
0.97738993,1.1008644,0.95646507,1.0273012,0.9765443
1.0621094,1.148288,1.0492004,0.98936784,0.9791414
1.0181259,0.96040213,0.9484645,1.0400522,0.984703
1.0824902,1.0585519,1.1038387,1.0033088,1.1594353
0.99631643,0.9493127,0.9258249,0.98221415,0.98365724
1.1117876,0.9667117,1.0198193,1.0906011,0.9056769
1.0076065,1.1066011,1.0156612,1.0393878,1.0457803
0.9570635,0.9066859,1.0569464,1.0059612,1.106655
0.9609202,1.1099296,1.0470738,0.91595405,0.90936154
0.9412951,0.92810136,1.1135387,0.96176773,1.0344687
0.95845073,1.0781184,1.023351,1.150921,0.98708606
0.9695381,0.97821283,1.0748427,1.1923224,1.0521019
0.96151334,1.0454224,0.9957388,1.0412176,0.97612935
1.02649,1.0379207,1.0261712,1.1337584,1.0819575
0.94239557,1.0110519,0.972679,0.9788412,0.9728446
0.99399537,0.95614296,1.0363464,1.058147,1.1251308
0.98117113,0.9524295,1.0206891,0.9996495,0.96822447
0.9919573,1.005187,0.91512775,1.0017087,1.0172226
0.9451905,1.0708966,1.091612,0.993714,0.9967884
0.8754135,0.9682935,0.9115364,0.9046021,0.9038093
1.0121261,1.0506893,0.9844961,1.0194889,1.0456711
0.980701,0.98771584,1.0521685,1.0253934,1.0262984
0.9488745,0.9568886,0.91624415,0.9438647,0.9942853
1.0226638,0.9793586,0.99467325,0.97230196,1.0737821
0.9986815,1.0782176,1.0515255,1.0027001,0.93563455
0.9320142,1.097043,1.0135072,1.0798515,0.98378104
1.0300546,0.98487264,1.000916,1.0191053,0.98694533
1.0130346,1.00438,1.0055691,1.1038785,1.1702213
1.0934407,1.060563,1.0260967,1.1396698,0.98037577
0.89577544,1.0578365,1.015964,0.9787458,0.95299745
1.0468982,1.0300678,1.0099329,1.034126,1.0600249
1.0295672,0.958256,0.961409,0.976325,0.92693436
0.856198,0.97033834,1.0179976,1.070375,1.0406741
0.97709763,1.0214815,0.97861624,0.94409966,1.0054368
1.0451286,1.0093206,1.0460982,0.99287885,1.0791446
0.95043564,1.0270836,0.9944126,0.9911671,0.97688216
1.1284529,1.0784194,1.0776975,1.0150238,1.0050551
0.85972476,0.9145417,1.0051665,0.9828104,1.0271512
0.9310542,0.88127506,0.8943117,0.95723194,0.913417
0.90683657,1.0684354,1.0519019,0.95802796,1.0541859
0.97185755,1.0677413,1.006787,1.0033612,0.9664281
0.9989997,1.0469117,1.1033,1.0611717,0.9673903
0.921153,1.0405961,1.0735509,1.0701027,1.0327176
0.98838544,1.0349178,0.9164155,0.92020625,0.9621448
0.95963633,1.055493,0.95787936,0.9160415,0.94866425
0.8165429,0.9315258,0.92975515,0.95106,0.91985863
0.9213958,1.013906,0.974901,0.96596724,1.0991913
0.9972428,0.97325534,1.0449997,1.0912008,1.0060701
1.1081995,1.0487691,1.0435293,1.0759174,1.1232487
0.996769,0.9921145,0.9913088,1.0474241,0.9814225
1.1765082,1.0280448,1.0913618,0.96247506,0.99412173
1.0958716,0.9715075,1.0097343,0.9624567,1.0139219
0.9605563,0.9934671,0.9238768,0.998268,0.9740824
1.0382975,0.98788935,0.97363687,0.95149094,1.0985261
1.0900463,1.0706587,1.152029,1.1346952,1.0103164
0.9887638,0.96634036,0.99865705,1.0317109,0.90788764
1.0090138,1.0205395,0.96273226,1.0018312,1.0189261
0.98570037,1.0098374,0.981797,1.0194355,0.9937805
1.0022165,1.0026466,1.0901512,1.1927884,1.0849035
0.9829474,0.96143085,1.0371603,1.0189309,1.0095204
0.9746024,1.0143416,0.92508924,1.0117372,1.0578839
0.9237339,0.9477314,1.0258962,1.057566,1.0702158
0.9359597,1.0015563,1.0945652,1.0905429,1.0757344
0.9594778,0.95326877,0.9535592,0.9405405,0.9212005
1.0476099,1.0005168,1.018669,1.1216291,1.0826037
1.0140152,0.99052435,1.0616802,1.1223065,1.0495497
1.0649245,1.0522186,1.0193088,0.9731471,0.9589342
0.93927,0.9388223,1.0612538,1.022615,0.8446045
0.88991857,0.9386025,0.9226757,0.93517387,1.0072484
0.8466766,0.9130256,0.98032504,0.9838049,1.1041934
0.96896195,1.0994219,0.99791443,0.92335576,0.99415225
1.0232668,1.1137823,0.9475773,0.9075676,1.0338157
1.0279704,1.0008496,1.0388358,1.0071642,0.93471557
1.0331352,1.0498666,1.0341712,1.1226313,1.0766191
0.97266257,1.1053969,0.9820281,1.0700843,0.9737038
0.9947483,1.0075756,1.0903645,1.018341,1.0787704
0.99584436,0.937163,1.0233405,1.0595744,1.088319
0.87658906,0.998249,0.95866686,0.99874485,0.94471085
0.90724885,0.9794878,1.0766608,1.0554261,1.0332104
1.0238688,0.9563282,1.0577738,1.000143,1.0285336
0.89608085,0.9680005,0.9712463,0.9952851,0.9234872
0.99362266,0.98607963,1.0517198,0.96263075,1.0178803
0.9864892,1.0640801,1.1431524,1.1383146,1.0283213
1.0251518,1.028024,0.97096366,1.0581669,1.0668253
1.0702535,1.0344073,0.97710645,1.0884393,0.9909988
