index,theta,m,y,c,t,delta
36012,2.5,0,inf,4.738724342104033,4.738724342104033,0
10228,3.0,2,0.6783185581904008,7.1923065694184585,0.6783185581904008,1
42396,1.0,0,inf,1.9672076632903548,1.9672076632903548,0
48330,3.0,0,inf,5.875494726229015,5.875494726229015,0
45194,2.0,3,0.15285886024253306,8.442266459094858,0.15285886024253306,1
41222,3.5,2,0.2588097772295706,0.6736023537601742,0.2588097772295706,1
19465,3.0,0,inf,2.580169420168838,2.580169420168838,0
48872,2.0,0,inf,1.4943447921569757,1.4943447921569757,0
32627,3.0,9,0.3050567268383649,5.979385680077028,0.3050567268383649,1
16380,2.0,0,inf,0.7586015971576949,0.7586015971576949,0
12269,3.0,1,1.5758119965515816,6.882171430919584,1.5758119965515816,1
32280,2.0,0,inf,4.55249562333921,4.55249562333921,0
46805,3.5,6,0.16658951847419606,2.2342756388680427,0.16658951847419606,1
17703,3.5,1,0.15493556474016595,2.6705277340532634,0.15493556474016595,1
43492,3.5,2,0.4012546891408489,3.7620875373303995,0.4012546891408489,1
27057,3.5,0,inf,6.9876660163014614,6.9876660163014614,0
52055,1.0,5,0.11050520371370665,5.762399843264222,0.11050520371370665,1
20083,3.0,1,0.22159923017228955,1.459000065690241,0.22159923017228955,1
23201,2.5,0,inf,7.786198913634065,7.786198913634065,0
13267,3.0,1,0.4231718220031802,3.3502343554762444,0.4231718220031802,1
36076,2.0,0,inf,7.6272528084691436,7.6272528084691436,0
4655,2.5,3,0.63165179979117,8.326789435240606,0.63165179979117,1
8324,3.5,1,1.6823038494802962,6.279964641227179,1.6823038494802962,1
46712,1.0,0,inf,1.5924274934558635,1.5924274934558635,0
42235,3.5,9,0.10331753985735383,0.9759936826886987,0.10331753985735383,1
59424,2.0,2,1.8349065384287466,3.631643899392358,1.8349065384287466,1
46831,3.0,0,inf,1.3347737571744402,1.3347737571744402,0
12756,2.0,3,0.4404024411690792,5.470798829367336,0.4404024411690792,1
30139,2.5,0,inf,7.553589479051433,7.553589479051433,0
14676,3.0,4,0.16594288508176613,8.267957340533158,0.16594288508176613,1
38317,3.0,5,0.17902554621115024,7.523358267912716,0.17902554621115024,1
38554,2.5,0,inf,8.419835216215429,8.419835216215429,0
26182,2.0,0,inf,7.604739449555076,7.604739449555076,0
7574,2.5,0,inf,1.9294802712153076,1.9294802712153076,0
27847,2.5,0,inf,1.2793300622724233,1.2793300622724233,0
30035,3.0,0,inf,0.7182881371707999,0.7182881371707999,0
20056,3.5,10,0.04573095710053266,3.789046520621398,0.04573095710053266,1
57626,3.5,0,inf,8.171699521735611,8.171699521735611,0
35946,3.0,8,0.23737990463903952,7.793079783710708,0.23737990463903952,1
27743,2.5,0,inf,0.7190387155103529,0.7190387155103529,0
56732,3.5,0,inf,4.809950484811461,4.809950484811461,0
25811,2.5,1,0.10668190183622422,5.037164956808239,0.10668190183622422,1
42608,2.0,8,0.0957190944293114,0.041417285612780595,0.041417285612780595,0
52800,3.0,0,inf,1.9167481166984544,1.9167481166984544,0
13263,3.0,1,0.03969685135832064,3.408546409462407,0.03969685135832064,1
50892,3.0,1,1.3341253407309768,7.117810605266966,1.3341253407309768,1
4274,1.0,0,inf,0.4499747189125009,0.4499747189125009,0
29521,3.0,2,0.9055209849117537,3.356761558108113,0.9055209849117537,1
41604,3.0,3,0.2950699647062541,1.1648791537975212,0.2950699647062541,1
49561,2.5,0,inf,6.38981531740169,6.38981531740169,0
28707,2.5,2,0.5295153642876358,1.9454611712027274,0.5295153642876358,1
17979,3.0,0,inf,7.738948536138208,7.738948536138208,0
25926,3.0,1,0.03972778901086652,7.209870612999617,0.03972778901086652,1
57119,2.5,20,0.0735228199130144,5.041877618944892,0.0735228199130144,1
57546,2.0,1,0.3946681083964067,0.6937371958792278,0.3946681083964067,1
35536,2.5,0,inf,8.340765811097366,8.340765811097366,0
54845,1.0,6,0.6121455995910461,0.33208369415992106,0.33208369415992106,0
52664,3.0,0,inf,2.0920769440842255,2.0920769440842255,0
30967,2.0,0,inf,6.2713476180522125,6.2713476180522125,0
54677,3.0,0,inf,3.3744245802927364,3.3744245802927364,0
55938,3.5,2,0.0061539563908617895,5.295869479590029,0.0061539563908617895,1
