eta,mi,S1
0.7077607,3.1892018,0.9838665
0.26298606,1.9981062,0.7227035
0.9197371,1.6986504,0.2977811
0.037635107,2.0664525,0.93955326
0.76873374,2.779226,0.7846887
0.0276449,1.9180222,0.8263059
1.2984558,4.3897285,0.87854975
0.98107445,2.2442298,0.48259035
0.63857186,2.386754,0.7031263
1.0619204,3.899898,0.9300419
-2.4488761,0.041761044,0.4855463
0.28435585,2.3305252,0.9198888
-0.4486705,0.14269309,0.23441435
0.27292332,1.5688814,0.42345744
0.9713751,3.0789583,0.7606956
0.22335473,1.9111407,0.6883243
1.251174,4.74883,0.9815561
-0.011423547,2.0093274,0.93415403
-0.3112859,0.44203207,0.62023973
-1.6761056,0.008349579,0.04542304
-0.18651703,0.33532965,0.42342174
-1.8572955,0.12694237,0.81558305
0.8276884,1.8970294,0.404939
-2.7856722,0.025902715,0.42140013
0.0996503,0.010548264,0.010591457
1.3241179,4.9257736,0.9627512
-2.94413,0.00013404673,0.0025594712
0.5179966,2.620481,0.8933014
-0.69514006,0.11111725,0.2312203
-3.1894774,7.129427e-05,0.0017378379
0.28912616,0.4561222,0.37031913
0.5130654,2.7807293,0.9734344
-0.38554236,1.5741283,0.778994
0.882109,3.2964222,0.8875712
-2.3103297,0.0011415919,0.011617506
0.22761023,1.9961811,0.7444129
-3.8748178,0.0077037932,0.37160602
-1.0073513,0.00047449127,0.0013467029
0.25762054,1.9788234,0.7132618
0.58021075,1.2832558,0.75037473
-3.4773946,0.0003669674,0.011916924
1.1760855,3.6751487,0.7990811
-3.0814373,0.00031661414,0.0069303685
-0.15128468,1.6322103,0.6866182
0.6850831,3.134725,0.9817314
-0.42904213,0.034920786,0.056924134
-2.2103279,0.00055589277,0.0051243273
-2.298188,0.052473955,0.5249301
0.24497117,0.013932173,0.012281198
-0.72080266,0.06873565,0.14718805
-0.64959073,0.23695244,0.46635124
0.780808,2.241938,0.5661243
0.19288197,2.0213394,0.7855274
1.3855331,5.334241,0.98981714
1.1541368,4.4508123,0.9917952
0.98555005,3.833574,0.96933967
-0.48539037,0.031839576,0.054742895
0.67062324,2.4998608,0.7336078
0.029387057,1.1475952,0.14180669
-0.2395679,1.4954141,0.59072614
0.20706451,1.7008777,0.54686344
0.20069364,0.2792374,0.24942066
-1.3431957,0.0014835845,0.005831502
0.8697975,0.058247045,0.03005726
0.88050807,2.8669257,0.7466183
-1.9840378,0.00044139268,0.003253824
-2.7618072,0.0024801977,0.039495837
0.591216,2.2073402,0.6464818
0.091827124,1.9747536,0.8239892
0.6127336,2.316412,0.6860458
0.544316,2.4953218,0.81404495
0.7873367,1.6588535,0.3136672
-0.04492949,0.011232813,0.012857844
0.85986024,2.9482846,0.78727335
1.0992457,3.7501292,0.8662771
0.9879594,2.8138676,0.668615
0.2898237,1.605277,0.4424834
1.2395205,3.3873453,0.6946305
0.2946497,1.4871861,0.35828713
0.8125628,2.1876867,0.52985305
-0.046922352,0.13506101,0.15298924
0.75920177,2.8459778,0.81627804
0.7392152,1.0604339,0.03155382
-2.8605456,0.0001000543,0.0017580421
0.51600796,0.008343236,0.0058095427
0.6943729,0.017501747,0.0104720015
-0.20615576,1.50175,0.579736
-0.21925063,1.8552759,0.97042733
0.6644584,3.0942688,0.98290133
0.8654783,3.428288,0.9418731
-0.09820872,1.852778,0.8656675
-2.8993325,0.00037556136,0.0068582515
-1.1912507,0.0016269743,0.005516489
-1.7419318,1.1558149,0.81126183
0.1684086,1.8196433,0.65532416
-2.2550125,0.0020766212,0.020004945
0.28777665,0.020987578,0.017800594
-3.0778022,0.00061842,0.013487299
0.6802531,0.029907124,0.01808425
-3.1333404,0.003900674,0.08987749
1.0508744,2.10472,0.4103501
1.2883261,4.086018,0.8231678
-0.4974453,1.5869126,0.88365024
-1.4246447,0.00035468736,0.0015096308
0.6573035,3.1174636,0.99799424
0.54298633,2.7570715,0.93797714
0.83001494,3.1819358,0.887283
1.4367033,5.269842,0.94432473
-0.2666861,1.1955831,0.2455589
-0.28914404,0.0009592826,0.001376711
-1.9016182,0.03292039,0.22301656
-0.17560649,0.0053022774,0.0068467474
0.32657275,0.24700822,0.1979998
1.0923618,3.715991,0.86220956
0.5154699,0.61745346,0.40546522
1.3244207,4.6685925,0.91525286
0.9400274,3.7119658,0.9703472
0.52969575,2.5492928,0.85034925
1.499949,5.1823516,0.89017266
-1.0863346,0.014519921,0.044415716
0.69653064,2.7043076,0.8026459
-2.8148685,0.0016492504,0.027687965
0.7989693,2.1373477,0.5151907
-3.5418754,3.1896514e-05,0.0011046242
-2.473761,0.00012047661,0.0014417258
0.6441595,2.9849014,0.9555477
1.0649297,1.6447697,0.2462588
0.46461564,1.7821279,0.483515
-0.38234594,0.03691809,0.05759074
0.8130853,2.3730335,0.60310733
0.73976487,2.3303227,0.62277114
-0.27973503,0.008052316,0.01144745
-1.3983952,1.2668498,0.9825986
0.5536504,1.5314566,0.31102067
0.69677913,2.8029876,0.8424005
-0.37417018,0.0010407221,0.0016168898
0.44354534,1.9622605,0.5966795
0.85602695,1.1049643,0.049608566
-0.0949386,0.5418856,0.61662716
1.0829955,1.5244317,0.19958048
-3.2269464,0.00010001741,0.002530673
-1.7204173,0.015464519,0.08780876
-1.003468,0.06791001,0.19073556
-2.2758229,0.00021132798,0.0020785625
-0.16209552,1.9148926,0.9797635
0.5447459,2.4067006,0.7709876
0.039430663,1.5339352,0.49131972
1.2716029,3.1695392,0.62663794
0.72910666,3.0836136,0.92739743
0.64358336,1.489317,0.26635352
-3.305768,0.0059940633,0.1639561
-0.19103761,1.4685019,0.5353568
0.87834215,2.3982382,0.5813337
0.6731994,2.8400311,0.87426215
0.12864672,2.0131557,0.825901
-0.49046856,0.07594968,0.1306348
0.08155891,1.8648846,0.7447471
0.44223186,1.6274428,0.40072387
0.17897679,1.4721441,0.3852689
-0.022199024,1.5337002,0.5193913
-1.139002,0.0006213608,0.002002925
0.82586235,3.086658,0.8576094
0.107683636,1.4196458,0.36670956
-0.36161175,0.00091350364,0.0014026859
-0.60911185,0.009466058,0.018335413
0.008062355,0.42183888,0.44199055
0.6759293,2.3340554,0.658354
0.50495625,1.8792019,0.52069706
1.1682696,4.1493225,0.91458136
-0.39709592,1.0827277,0.11849972
1.1434933,2.3007078,0.44274792
-2.569215,0.023907723,0.3137696
-0.37165153,0.011403463,0.017656688
1.0960301,1.69631,0.25848702
0.37315658,2.1088738,0.72212374
-0.6428544,0.17873438,0.35152572
0.5586791,0.8880534,0.5480685
-2.4773574,0.0017937958,0.021539178
0.59838027,1.1022999,0.6450607
0.16236705,0.0011318929,0.0010753226
-0.07470671,1.02745,0.029312534
0.5358381,1.856632,0.49503595
0.8182126,1.5576779,0.7294249
-3.108888,0.00011411112,0.0025670284
1.1391784,3.866295,0.8683492
-1.1867951,0.0020721175,0.0069951867
0.39663047,0.0032938863,0.0025439612
-0.32356486,0.0026196283,0.003881392
0.48880416,0.00868497,0.0061901296
-0.47463092,0.0007363958,0.001257245
0.7371031,0.008986236,0.0051938524
0.5534135,0.017873336,0.012042686
0.79177016,3.0698426,0.8758408
1.1025245,1.6464624,0.23980874
-0.31753713,0.11908335,0.17343263
-0.33879775,1.7291191,0.9344735
0.65409625,2.843168,0.88965696
0.49925205,1.6916578,0.41823947
-0.47715616,0.2841897,0.47294578
-0.74279046,1.119847,0.23730391
1.6443475,5.4403095,0.84300494
-0.53235155,0.04612106,0.0827714
0.10244516,0.006502306,0.0065151555
-3.4856443,7.458504e-05,0.0024421536
-1.8636504,1.0519327,0.30765206
0.38272256,2.4637396,0.91838205
0.15984914,1.6127284,0.5024524
0.81295824,2.0882125,0.9389605
1.1633826,4.049855,0.8952721
0.3460424,1.5110255,0.35847732
0.58951503,1.40767,0.23392963
0.74615973,2.8639688,0.83198357
0.7430108,2.0931096,0.5203632
-1.1965041,0.027492953,0.09345364
0.7492599,0.013079976,0.0074813296
1.0416834,4.0335774,0.97892815
-0.3935993,0.19005749,0.2951202
0.7374015,3.09541,0.9254323
0.44259036,2.6015253,0.9434769
-0.03832144,1.1782393,0.18162625
0.5721568,2.527316,0.80991554
0.6393007,0.0051462385,0.0032284332
-0.05772123,1.1468893,0.15278377
0.6555117,1.0229031,0.012865062
-0.32565644,0.020125972,0.029825827
0.6475473,2.6063461,0.79426664
-0.23379453,0.16658673,0.22340026
-3.8232253,0.008633889,0.39553556
-1.4709556,0.007840094,0.03488767
-2.2232764,0.008921844,0.08323387
-0.7379044,0.004800765,0.010516057
0.7916386,3.1235442,0.89498377
0.8915361,3.4232175,0.9207199
0.5073461,1.9691684,0.568498
0.6882678,0.29930624,0.17507562
-0.47580013,0.0022880312,0.0039100405
-0.07582523,0.008922399,0.010508116
0.6962303,1.2769954,0.677691
1.4367607,5.494835,0.9796103
0.009263169,0.3098123,0.32778186
1.6965951,6.624663,0.95851815
1.040216,3.8996568,0.9458086
1.4339247,4.020583,0.72898495
0.5213169,1.7343404,0.43414456
0.5480326,1.4719055,0.8700198
-0.06962694,1.7644928,0.76167184
-0.2813846,1.5660855,0.6974277
0.44583768,1.0316213,0.021219779
1.3154955,1.2235403,0.0733629
0.8704782,3.243284,0.8787143
-2.0965896,0.00017027071,0.0014027287
0.73629445,2.0771766,0.51631397
0.78514564,3.2838244,0.9559958
0.8383931,2.7231965,0.7210752
0.120356664,0.006267264,0.006179436
-0.584936,0.005535716,0.010483693
0.30720374,2.0876374,0.75177795
-1.403201,0.01115296,0.04643599
0.8119857,2.438418,0.6290706
0.81466883,3.2208066,0.91176176
-2.7170055,0.014454524,0.21989585
-0.008282396,2.0686736,0.9814075
-0.56791097,0.003437617,0.006407499
0.06917283,0.0017023041,0.0017584623
-0.115920946,0.83808035,0.945642
1.1346613,3.9180822,0.8837871
1.127956,3.0160224,0.6562504
