eta,mi,S1
0.14235082,2.1903696,0.9445692
1.0406379,4.012947,0.9744959
-2.899611,0.0033801317,0.061724268
0.60328937,3.0109346,1.0
1.7708699,5.072167,0.72997993
0.38988486,2.511829,0.9390272
0.19172172,0.25369963,0.22899859
0.68881255,2.8988957,0.88648045
0.0050775036,2.075315,0.97504735
-0.12521966,0.595102,0.6927704
0.8064393,2.1665897,0.523957
-2.717095,0.0074913623,0.1140551
1.2202702,4.1964636,0.88971734
0.3490749,2.4648693,0.94643444
-0.48361525,0.29324663,0.4905638
0.46930322,0.7365669,0.49767634
-2.1780484,0.015316191,0.13655002
1.2162712,4.537849,0.9644939
-2.6095762,0.0054221465,0.074206784
2.3583765,10.834385,0.9184394
-4.3062787,0.0011586383,0.086035125
-0.7143827,1.5135465,0.9558232
0.56589866,2.0378351,0.5757828
-0.46202916,1.691898,0.9984979
-3.4145381,0.028895136,0.87884617
1.0674694,1.7018976,0.26624453
0.678133,1.7592294,0.39227077
0.3768049,1.266788,0.8837999
1.3246903,4.8578324,0.9500202
-1.3216937,1.2053235,0.7054214
2.1659667,7.58821,0.926033
-4.0747786,0.004312692,0.2540695
0.6453202,2.2381155,0.6317937
1.1617539,3.2757962,0.7078747
0.59429157,1.0834819,0.6373266
-0.9891005,1.1580839,0.3951097
0.81459886,1.665768,0.77509433
-2.6881747,0.0036774608,0.054424096
-0.22816586,0.4270025,0.55542403
0.80288124,1.8995433,0.4142867
-0.18803436,1.2987844,0.3455892
-3.4530263,1.0172296,0.49568298
-2.557223,0.0044115507,0.057324637
0.008394867,1.853912,0.7863772
2.065197,9.366619,0.9797752
0.7651762,3.3014162,0.9780011
-3.0405793,0.042867962,0.89712554
-3.2052023,0.009273428,0.22940186
-0.02727539,2.0133572,0.95120215
-1.8730091,0.027319863,0.18003371
-1.5364972,1.2130482,0.90217465
-1.1543858,1.2619659,0.76112103
0.9891362,3.9111707,0.9875337
-0.6584147,0.36944902,0.72387624
1.4792824,0.6717302,0.20633386
-0.054601096,1.774163,0.76016
2.0733373,6.8428187,0.783186
0.7532072,0.5017781,0.2727558
0.5083598,2.322381,0.7527973
0.16713,1.8188212,0.65546155
0.24627233,1.9647357,0.71093625
0.5551045,1.7048671,0.40589017
-1.6390868,0.04185406,0.21883732
0.642477,1.9438472,0.49467885
0.10615327,1.6498091,0.55738735
0.07641218,2.1295128,0.9558261
0.76031864,1.4913546,0.73652744
-0.64197737,1.40095,0.70344484
-0.56678414,0.56018823,0.98805153
-0.58169997,0.4495516,0.8127026
-0.1911765,0.20772685,0.2667215
1.385282,5.172327,0.9631818
0.716629,1.9043322,0.941255
0.16889372,1.7385105,0.5942798
1.1601758,4.3555756,0.9663835
0.81684196,2.1395376,0.9549413
0.96336937,3.4444234,0.87563914
0.4476267,0.66602635,0.4615485
1.3898776,2.726917,0.4737021
0.36779425,0.13629363,0.10652802
0.19704878,2.2627144,0.94852585
-0.67414886,0.23353054,0.47063377
0.39572036,1.4663817,0.9888026
-0.21047485,1.4231799,0.4942877
-1.1306691,0.017229395,0.05500017
0.37822697,2.509956,0.9475881
-1.0623105,0.2607014,0.7604662
-0.00091585517,1.9850557,0.9048466
-1.1250713,0.2139354,0.66615653
-2.1607323,1.0745072,0.59053296
-0.25626558,0.051408794,0.07119993
1.3786052,4.8358116,0.9099172
-0.019230261,0.43091878,0.4624497
-4.160649,0.006249206,0.40103033
-2.3346562,0.01409602,0.14675695
-0.49538413,0.12075136,0.20773521
-0.18296179,0.6278819,0.7684777
-0.49219948,0.37142795,0.6216749
1.2015114,4.391473,0.94437635
0.90355384,3.5679486,0.9560333
-0.03320986,1.8238834,0.79000455
-3.324221,0.0066003883,0.18387994
-1.3613882,0.032081787,0.1279681
-1.6008658,0.09584867,0.48013565
-1.7937858,1.1099775,0.60504246
-0.2539056,0.3542228,0.47520053
-0.009868965,0.2759828,0.29809138
-0.28340912,0.057249155,0.08126641
0.6970216,1.324022,0.17112888
-0.3560275,0.063540064,0.096453905
0.7701985,0.5846405,0.31092837
-1.8764124,0.12067467,0.79053754
-1.3517461,0.04505072,0.17778765
1.202318,2.9443426,0.60157794
0.3256864,0.20928393,0.16851135
0.93367994,2.9668684,0.7479612
1.385433,3.5218258,0.6531531
0.80678976,3.1856563,0.90552866
1.2363025,0.28835025,0.10943265
1.3675461,5.143694,0.9706337
0.7997962,2.327602,0.5916898
2.1420245,8.044583,0.84879285
-0.16018102,1.7405477,0.8034146
1.3065326,2.3052738,0.39327833
