eta,mi,S1
-0.02713938,0.6337336,0.6511682
-0.49248737,0.03347889,0.05478423
0.010551855,1.0764418,0.07563935
0.02450818,1.9148089,0.89266104
-0.45612332,1.5364769,0.8465311
-0.29934776,1.6783662,0.9151015
0.06367831,0.0080807535,0.0075822254
-0.13858435,1.1591271,0.18278088
0.005663313,1.9793882,0.97385734
-0.628021,0.0019537068,0.003661048
-0.5199018,0.06553895,0.11022751
-0.11952169,1.8810737,0.9929327
0.3197022,2.1439278,0.8309095
-0.1679107,0.04967709,0.0587596
-0.32237896,0.00019318936,0.00026668012
-0.5665285,0.21043256,0.37081146
0.065748125,1.3427308,0.3209216
-0.46230254,0.066395245,0.10541744
-0.18226898,1.8032076,0.9637985
-0.40576565,0.00013630952,0.00020452573
-0.41160434,0.30834964,0.4653727
-0.31939912,0.31683776,0.436064
-0.035048965,1.0425463,0.04406394
-0.56665325,0.07340221,0.12936105
0.39369872,2.1940057,0.8054252
-0.37567648,1.4539921,0.6610016
-0.438793,0.17023636,0.26400837
-0.50697535,1.56827,0.943477
-0.32781878,1.5142708,0.71377563
-0.1544842,1.573322,0.6690989
0.080938,0.00061206595,0.00056447834
0.36210507,1.7730789,0.5382247
-0.2425893,1.5892707,0.7510521
0.2960337,1.8435616,0.62740934
-0.37968516,0.00010569613,0.00015450917
0.30501544,0.017844897,0.013153687
-0.38063437,9.29684e-05,0.00013603253
-0.016419185,1.1706759,0.17350142
0.14027463,1.8555917,0.74361145
0.39988783,1.6478369,0.43430674
0.26788366,1.9385536,0.71799046
0.053014282,1.6082461,0.57684016
-0.13835971,0.49503964,0.5684979
0.4524636,0.0009949191,0.0006328275
0.27242312,0.0026459757,0.002014995
-0.3449122,0.0055032726,0.0077698836
0.39994794,1.5608788,0.37598786
0.21318832,0.455714,0.3682187
0.18224055,0.00043040913,0.00035870334
-0.5986679,0.057385996,0.1044249
-0.33298248,0.37117073,0.51782876
0.0014409316,1.3323067,0.3318283
-0.7556097,5.2754553e-05,0.00011230965
0.042322036,1.0058388,0.9641579
0.09288381,0.001619933,0.001476244
0.0017605657,1.9355056,0.93386006
-0.35961097,1.4853542,0.6954019
-0.56065667,5.7198064e-05,0.00010020084
-0.1655094,0.016947726,0.019998215
0.37029743,2.0776443,0.7441447
-0.7255817,0.005020225,0.010371446
-0.3136201,0.00053137,0.0007271107
0.154767,0.00029234856,0.00025043008
-0.030043744,1.6102505,0.62886286
-0.31423733,0.010231792,0.0140095195
-0.57604986,0.005362518,0.009539905
-0.8102215,0.00021065309,0.0004736336
0.2845347,1.8967528,0.6746848
0.4907807,2.5324183,0.93806714
0.13210106,2.0948238,0.959342
-0.024218764,0.41498652,0.4251597
0.2960513,1.0515429,0.038335007
-0.49994466,1.3513774,0.57929134
0.2942572,2.2782412,0.9523982
0.15763703,1.8048394,0.6874615
-0.66949,0.0130754905,0.025539583
-0.13342614,1.858028,0.98050034
0.055266377,0.119066484,0.11266465
-0.24272111,1.2944247,0.37530693
0.018050315,1.7310234,0.7179466
0.32706583,2.1920497,0.8595111
0.032098092,1.7541692,0.73034626
0.15657978,1.57408,0.49087477
-0.2553056,1.2232438,0.28817567
-0.117606595,1.2500757,0.28128552
0.1054606,1.645761,0.58112675
-0.08978641,0.75360984,0.82440436
0.071419366,1.2178154,0.20280163
-0.21655034,0.00031249088,0.0003880467
0.16928892,2.1155875,0.94185144
-0.052845865,0.16247697,0.17129414
-0.48360124,1.306541,0.49718028
0.20907502,2.226558,0.9951487
-0.40662995,1.276682,0.41550678
-0.032909505,1.9279361,0.958982
-0.40870017,1.5877485,0.88447946
-0.037500907,1.59248,0.6151203
-0.16763906,1.1694885,0.20042187
-0.26605162,1.1030552,0.1344667
-0.49216446,1.5396267,0.88275003
-0.31803194,1.3581252,0.49221462
0.35996833,0.018126512,0.01264684
0.07118268,1.5726582,0.5333118
-0.42130333,0.30126825,0.45911673
0.010786621,1.050063,0.049525864
0.20379205,0.042936146,0.035020094
-0.20674223,0.00080202584,0.0009862236
