1,2,3,4,5
0.5701914,0.70688975,0.8462292,1.1998388,1.2230614
0.72115314,0.79300123,0.85628283,1.132665,1.1699897
0.67436767,0.8746748,0.70099705,0.5979278,0.81771076
0.7585629,0.85072887,1.0893767,1.0594586,1.2933205
0.47120643,0.8591139,1.067053,0.9939126,0.7915931
0.8773467,0.961327,0.9108963,1.1268506,1.2589587
0.51418066,0.533026,0.8165297,1.1156632,1.1328894
0.64913243,0.63561785,0.84671414,0.91411245,0.91288173
0.75725937,0.90097183,0.7991237,1.1143438,1.3312075
0.8436458,0.9197979,1.1629606,1.1295222,0.9362852
0.85531676,1.0702982,1.3300471,1.0733888,1.2017148
0.59386224,0.6844523,1.2388473,1.2498114,1.1861016
0.84264654,1.0323435,1.3780313,1.3067284,1.2638118
0.8952273,0.97755075,0.93996316,1.0468135,1.5610955
0.8856432,0.98700845,0.7419701,0.6668289,0.5298648
0.5512725,0.5715015,0.755336,1.0938553,1.2177389
0.8210373,1.1108159,1.1950089,1.6513512,1.3216225
0.73644906,1.0676749,1.0804155,1.2330413,1.0770214
0.77141964,0.692454,0.99905384,0.8552322,0.87613004
0.898759,0.834072,1.0722154,0.9787467,0.95341855
0.908646,0.84739375,1.0836498,0.7240731,0.81219923
0.7301785,0.81494236,0.73071223,0.82341045,0.89692235
0.6590055,0.6947783,0.91988176,1.125903,1.5766389
0.6863495,0.93262506,1.0264332,1.1654836,1.2551262
1.2514693,0.987858,0.98508084,1.2423325,1.0731083
1.0468397,1.0480427,0.9941511,1.1109451,1.1624185
0.699935,1.0710447,0.9736335,1.0300153,1.0027263
0.76504153,0.85602355,1.0901157,1.2405653,1.1407958
0.653091,0.8295798,1.134167,1.0631105,1.1236093
0.6387423,0.7524375,1.1171149,1.1216283,1.1524907
0.95299006,0.6873805,0.71978444,0.82251173,0.7738636
0.6930742,0.8083019,0.8212421,1.1630971,0.9452452
0.43762165,0.6321042,0.6195966,0.7798409,0.92736065
1.0158426,0.89645356,1.1802032,1.4287882,1.2801993
0.5754393,0.7602766,0.78494626,0.9770888,0.8640381
0.7247905,0.8054241,0.97416866,0.9509712,0.9269701
0.33867034,0.7667312,0.79567146,1.0271565,0.9585579
0.7825958,0.96886647,1.1001991,0.9395969,0.7060047
0.73752725,0.6625211,0.9726385,1.0106957,0.90664405
0.6128655,0.80775034,0.8167769,0.93440473,0.6670224
0.6529328,1.1081449,1.1412491,1.0517422,0.89542
0.75787425,0.70493317,0.8736564,1.1917193,1.2899255
0.7361992,0.83058083,1.0137428,1.0799602,1.1529025
0.810953,0.94061625,0.9149049,1.023584,1.1699861
0.7754468,0.92396444,1.1627243,1.1569259,1.409848
0.6210952,0.6489677,1.1938016,0.9253072,1.0604583
0.84004,0.6477206,0.90121037,0.8481251,0.6764227
0.8379822,1.2647,1.1938561,1.2420917,1.204291
0.7336994,0.692866,1.4760997,1.191274,1.3158127
0.6145698,0.8859147,0.94471157,0.9147578,1.4326198
0.42611477,0.6219097,1.0473402,1.0204465,1.1776904
0.34446612,0.5551165,0.90959835,0.9344513,0.88476175
0.6213457,0.60035783,0.7639322,0.96495134,0.9536202
0.9471994,1.0025051,0.8730878,0.9822315,0.9112117
0.7213987,0.7840101,0.9752823,0.91153103,1.1054363
0.67582995,1.0240757,1.3435673,1.2585629,1.0997497
0.62042993,0.8109884,0.8561712,1.2483971,1.3080136
0.6921674,0.8468829,0.94601893,1.0254207,0.9466457
0.98855233,1.2433273,1.1417096,0.94819486,0.98267937
0.8871964,0.78070885,0.9049593,1.1048486,0.905704
0.73090255,0.9492622,0.9292852,1.1597997,0.9672838
0.68520355,0.89562255,0.6983967,1.149841,0.8134466
0.6371516,1.0615636,1.0028207,0.7495934,1.0921541
1.0066202,1.1784049,1.1888957,1.2630984,1.4422352
0.6844953,0.83039016,0.72109365,0.75716877,0.86666095
0.68823373,0.85145557,0.9304859,0.8822466,0.75381494
0.28473753,0.5039684,0.8656921,0.90530705,1.5163789
0.49582544,0.6800205,0.77451396,0.9393903,0.71845824
0.6513295,0.70166683,0.84077245,0.9817455,0.7634753
0.61984926,0.74942094,0.8274495,0.8134287,0.936015
0.8923659,0.7871114,1.2793659,1.1543934,0.99860007
0.9924996,0.8802515,0.90045893,0.9370144,0.90646505
0.80324847,0.9525284,0.9568713,1.0373615,0.8967269
0.85719293,0.8292708,1.1626244,1.1011567,1.3268222
0.8389982,0.81917894,0.8338947,0.7499575,1.0203197
0.57661265,0.86614144,0.87378657,1.2617697,1.0451871
0.81129056,0.9262945,0.8971277,1.4166601,1.0419521
0.8088159,0.7445301,1.007104,0.78005344,0.66508543
1.3876485,1.22678,1.0611196,1.3261044,1.0314912
0.75609326,1.0011369,1.0814443,1.2138093,1.1744056
0.9414148,1.2475076,1.3231272,1.2618421,1.4542557
0.71904474,1.0291067,1.5810627,1.2310728,1.1723361
0.7053916,0.7454872,0.9434549,0.99865574,1.5380962
0.6750878,0.8205715,1.1807139,1.1198564,1.018586
0.6521704,0.7488451,0.9824831,0.8093634,1.1568464
0.8801859,1.067708,0.94834626,1.0037159,0.82107824
0.8035266,1.2105514,1.0663308,1.1967268,1.1434228
0.9300839,1.1408517,1.3243735,0.94217986,0.97252625
0.9767519,1.1498865,0.94542015,1.2012244,0.8504868
0.64478385,0.8128735,1.1345749,1.1268055,1.2459197
0.99416286,1.0240406,0.9388154,1.4886439,0.8428761
1.1734369,1.1539409,1.032075,1.3083329,0.9807993
0.51774985,0.6567725,1.0789719,1.10507,0.9712561
1.005663,1.2658949,0.9837187,0.96700364,1.1110355
0.54920846,0.6509714,0.74004716,0.86676544,1.2776326
0.87354195,1.021483,1.3350676,1.0083065,1.1971593
0.59683233,0.52200675,0.6709614,0.7711007,0.76210475
0.46936744,0.81767845,0.9278694,0.91357994,0.95352983
1.1284418,1.2638298,1.0710052,0.9235068,1.2840407
0.6965506,1.2967865,1.2023739,1.1244996,1.3800232
