index,theta,m,y,c,t,delta
4223,2.5,1,0.6186749837787098,0.5634220580762375,0.5634220580762375,0
9397,2.5,2,0.010229750091607969,2.1352812430436274,0.010229750091607969,1
2851,2.0,4,0.05828353517499567,2.8278509698987824,0.05828353517499567,1
3340,3.0,9,0.1155424413765607,3.792329965079794,0.1155424413765607,1
4673,2.5,0,inf,2.6747098197060786,2.6747098197060786,0
1664,2.0,2,0.12547725329397452,0.7959498754208776,0.12547725329397452,1
2446,1.0,0,inf,4.122021788167302,4.122021788167302,0
7243,3.5,7,0.3816923123388021,2.4887782247912544,0.3816923123388021,1
5173,3.5,0,inf,1.8808834178938052,1.8808834178938052,0
9721,2.0,5,0.03400762295119036,0.10969096996677263,0.03400762295119036,1
5714,2.5,16,0.14185106679345216,2.416232093203608,0.14185106679345216,1
8944,3.5,0,inf,2.89066402765489,2.89066402765489,0
8329,2.0,0,inf,1.8260028135675828,1.8260028135675828,0
4772,3.0,9,0.15107889747592607,0.9199406926944281,0.15107889747592607,1
1837,2.5,4,0.17316060102568803,2.379256799392537,0.17316060102568803,1
1726,2.5,8,0.07769347759127074,3.586383453231203,0.07769347759127074,1
1813,3.0,0,inf,2.6628344431648485,2.6628344431648485,0
9028,2.5,0,inf,3.93734485856439,3.93734485856439,0
6242,3.5,2,0.2742857838815531,4.4208007349648835,0.2742857838815531,1
8791,1.0,1,1.0716323403360828,0.8270720638474045,0.8270720638474045,0
9481,1.0,1,1.120330519532899,1.3951538529665344,1.120330519532899,1
3486,2.5,0,inf,0.9415213810962627,0.9415213810962627,0
6375,3.0,1,1.9094649410951139,3.526038358914654,1.9094649410951139,1
1217,2.5,0,inf,0.7644254929660899,0.7644254929660899,0
9799,2.0,0,inf,4.023549580574191,4.023549580574191,0
3267,3.5,9,0.05810803716362731,0.8204033138567851,0.05810803716362731,1
7715,3.0,5,0.1291027947799159,0.6384716177906989,0.1291027947799159,1
5058,1.0,1,0.3045103990131858,2.5560392913375765,0.3045103990131858,1
7270,1.0,1,0.38088217210093367,2.4782000925153973,0.38088217210093367,1
5095,3.0,0,inf,3.317977564668883,3.317977564668883,0
6949,2.5,0,inf,2.097030507799802,2.097030507799802,0
5270,3.0,2,0.1724809914501084,1.8978480496188708,0.1724809914501084,1
3483,3.5,1,0.611786872641279,1.270488872767958,0.611786872641279,1
7727,2.5,2,0.1427493497847815,2.4788402625288013,0.1427493497847815,1
5256,3.0,15,0.023748243201640054,1.145183340684679,0.023748243201640054,1
1361,2.5,2,0.4240732717097792,2.684662944322752,0.4240732717097792,1
4433,3.5,35,0.022265802258334473,1.0324002480110503,0.022265802258334473,1
7880,3.0,16,0.044426145527425256,0.5235766764593632,0.044426145527425256,1
2849,3.0,0,inf,3.3873902805351834,3.3873902805351834,0
2656,2.5,8,0.07970229750403263,2.8227562090919176,0.07970229750403263,1
2524,1.0,0,inf,3.657241867325107,3.657241867325107,0
2756,2.0,3,0.11410152288621629,0.8493507599018415,0.11410152288621629,1
1914,2.0,6,0.03578858380375673,2.5729336633267286,0.03578858380375673,1
124,3.0,5,0.1147218169262332,0.893642410082129,0.1147218169262332,1
1465,2.0,2,1.3627489432245594,1.874519241448463,1.3627489432245594,1
4131,3.5,1,0.005273189672594599,1.1880025819066482,0.005273189672594599,1
6149,3.5,0,inf,3.6248749859498353,3.6248749859498353,0
7493,2.0,9,0.02979798057474656,1.5520397723999193,0.02979798057474656,1
4834,3.5,0,inf,3.070796127451443,3.070796127451443,0
7401,2.5,1,1.1524687706444614,1.9018652942381322,1.1524687706444614,1
7369,2.5,0,inf,3.2053108695852,3.2053108695852,0
1213,2.5,1,0.3588287476473574,0.09814917302054293,0.09814917302054293,0
8024,2.5,0,inf,3.8125872326182226,3.8125872326182226,0
9648,2.5,1,2.637749023066813,0.3897541941104251,0.3897541941104251,0
3843,2.0,0,inf,3.822911865886892,3.822911865886892,0
9530,2.5,4,0.1279547380393406,2.8279669070907443,0.1279547380393406,1
3684,2.0,4,0.1482453348297875,2.1275150707386747,0.1482453348297875,1
1118,2.0,8,0.0718941813125792,1.4289623687133268,0.0718941813125792,1
5763,3.0,4,0.30602750971455756,4.4164804241077915,0.30602750971455756,1
5166,1.0,2,0.04716819015102022,0.7204770622874227,0.04716819015102022,1
3001,3.5,0,inf,1.8572371961114214,1.8572371961114214,0
5760,2.0,0,inf,2.6154015167234883,2.6154015167234883,0
7989,2.0,4,0.14116821862737391,1.6757260284741926,0.14116821862737391,1
8201,2.0,0,inf,0.9085600245636737,0.9085600245636737,0
1499,2.0,3,0.38110682615174124,0.7704705295739063,0.38110682615174124,1
1125,3.5,1,0.0684216010424451,0.547884226982918,0.0684216010424451,1
439,3.0,0,inf,2.8472319908425603,2.8472319908425603,0
5278,2.0,0,inf,0.662743338761095,0.662743338761095,0
950,2.0,1,0.6907235815394446,2.071977671913065,0.6907235815394446,1
364,3.5,3,0.3875105563473466,1.1871009651589677,0.3875105563473466,1
7136,2.5,0,inf,4.127441471943015,4.127441471943015,0
9112,2.5,6,0.4263215342935311,0.963644506173325,0.4263215342935311,1
849,2.0,0,inf,3.7135488478893843,3.7135488478893843,0
5346,3.5,1,1.6308467344153803,1.3792711260518666,1.3792711260518666,0
4018,1.0,0,inf,1.2226005611382293,1.2226005611382293,0
4588,2.5,7,0.08331973376932383,0.1901126761542875,0.08331973376932383,1
4664,3.0,5,0.0342652085955143,3.428981157856963,0.0342652085955143,1
3100,1.0,1,0.5539154266594876,4.247524655177057,0.5539154266594876,1
7917,2.0,0,inf,0.046106797247845915,0.046106797247845915,0
399,2.5,6,0.3864015665622133,2.6349373212417215,0.3864015665622133,1
7322,3.0,11,0.09612292212848879,3.1550823463667097,0.09612292212848879,1
1097,3.0,3,0.04902379122005733,3.6464160840457294,0.04902379122005733,1
8595,2.5,1,3.9625644249707372,1.1030085475278302,1.1030085475278302,0
5275,3.5,5,0.5453015346515787,0.5775500288686556,0.5453015346515787,1
7811,1.0,2,0.19276629363780007,2.7467622808256276,0.19276629363780007,1
7052,2.5,0,inf,3.537458954795729,3.537458954795729,0
451,3.0,5,0.07025998657631896,4.494340900625815,0.07025998657631896,1
127,3.5,1,3.0931087004743305,3.233102093857568,3.0931087004743305,1
4483,2.0,5,0.8819517159328797,0.7644335344013858,0.7644335344013858,0
8968,3.5,0,inf,3.389679404938656,3.389679404938656,0
1885,2.0,4,0.1883517553067142,0.506507203171577,0.1883517553067142,1
3386,3.5,2,0.9233988108487958,3.9300959437334377,0.9233988108487958,1
5986,3.5,12,0.008177028918400797,3.026529745443015,0.008177028918400797,1
1397,2.0,1,0.443769156288376,2.0831689662313644,0.443769156288376,1
7707,2.5,2,0.5752399143495923,2.4224479246945694,0.5752399143495923,1
1163,3.5,15,0.07755835781003632,1.01970635349979,0.07755835781003632,1
8104,3.5,4,0.04218688063103489,4.270065064868735,0.04218688063103489,1
9939,3.0,5,0.2658671932714708,4.315870380623891,0.2658671932714708,1
6446,2.5,11,0.1319221838361671,1.1998902226677872,0.1319221838361671,1
8891,3.5,7,0.13091300145890694,1.6946950008445851,0.13091300145890694,1
6970,3.5,2,0.1493592414794175,0.04945230566849673,0.04945230566849673,0
9858,3.0,0,inf,4.3637243309085125,4.3637243309085125,0
7801,3.5,7,0.4634850158733549,3.280436972235756,0.4634850158733549,1
1576,2.5,0,inf,1.0413368786060435,1.0413368786060435,0
7601,3.5,7,0.3050419866855081,1.7473438170982196,0.3050419866855081,1
1257,3.0,0,inf,3.083005158278115,3.083005158278115,0
5001,3.0,2,0.19472640183003487,1.581294796130238,0.19472640183003487,1
2376,3.5,18,0.04948020369688566,1.349793627292793,0.04948020369688566,1
2835,2.0,0,inf,3.9676794088862186,3.9676794088862186,0
5713,2.5,0,inf,4.2677941790188125,4.2677941790188125,0
3271,2.0,0,inf,0.40253476191448334,0.40253476191448334,0
6140,3.0,13,0.1350441854673121,2.5894438953853243,0.1350441854673121,1
5331,2.0,1,3.2860427646342583,0.6428345449709857,0.6428345449709857,0
7818,1.0,4,0.06228967252904787,4.057736654565678,0.06228967252904787,1
5032,1.0,3,0.7004813391581315,1.8958710935686187,0.7004813391581315,1
8319,2.0,0,inf,3.2569433300333746,3.2569433300333746,0
9543,2.0,0,inf,1.0535000259107556,1.0535000259107556,0
432,3.5,3,0.23178514351609883,0.48252170134636896,0.23178514351609883,1
5188,3.5,3,1.2129483311865301,4.466931949530757,1.2129483311865301,1
2918,3.0,4,0.03561379652224832,2.268056557554608,0.03561379652224832,1
2462,3.5,0,inf,2.4686035115713434,2.4686035115713434,0
1232,3.0,0,inf,4.313994138796427,4.313994138796427,0
6081,2.0,1,0.4797604926012496,1.2331272425856896,0.4797604926012496,1
5243,3.5,0,inf,3.5817124687641226,3.5817124687641226,0
