eta,mi,S1
-0.008954354,0.027900547,0.028151501
0.10888932,0.0024273526,0.002176922
-0.49222472,0.020138372,0.032945402
-0.93067855,0.0034838673,0.008835887
-0.14974728,1.6884017,0.7996066
-0.6599305,0.02427991,0.046973318
-0.18591219,0.6896201,0.8305208
-0.068508685,0.016652558,0.01783339
0.081987,1.7193501,0.6627256
0.13974047,0.032590922,0.02834054
-0.24109657,0.0033099689,0.0042124116
-0.39016905,0.11597868,0.17132723
-0.16525407,1.6888034,0.8125765
-0.09481913,0.15970142,0.17558531
0.24825199,1.8880348,0.6928122
-0.21622136,0.44103697,0.5474932
0.03379251,0.0018142783,0.0017539937
0.06561449,1.929317,0.87029785
-0.1516578,0.0025173493,0.0029295953
-0.20733602,1.569138,0.7002652
0.0019646585,0.010901967,0.010880569
0.15042791,1.5642698,0.48546368
-0.1758809,0.011857572,0.0141377365
0.17571288,1.8477795,0.7111673
0.21816774,0.032778922,0.026353946
-0.17887685,1.3637348,0.43498084
-0.14574951,1.3308852,0.38280323
0.061824366,0.1414119,0.13293396
0.24815774,0.34912467,0.27239993
0.14576109,0.37064588,0.320373
-0.26779804,1.5926567,0.7746515
-0.2960364,1.0730324,0.09819347
-0.16826192,0.0029004645,0.0034319642
0.2066252,1.8661399,0.7044528
0.0153066665,1.8554497,0.8424553
0.29237878,1.5304949,0.39600685
-0.23830202,1.6403215,0.81262714
0.08002303,1.1734259,0.16008857
-0.43421143,0.011015403,0.017004976
0.11739265,1.7676129,0.6825891
0.13594484,1.83383,0.72784245
-0.239322,0.0032733001,0.00415836
0.26617688,1.0382591,0.029318132
0.3475684,1.7991714,0.56453764
-0.21750784,0.21614607,0.26866418
-0.06400445,1.4182506,0.4458958
-0.23656559,0.0058028814,0.0073516164
0.025214784,0.046051677,0.04490501
0.20071833,1.6143715,0.5026436
-0.70396775,0.005898067,0.011924467
-0.036600277,1.7067692,0.7331164
0.0010266677,1.4414933,0.44104025
0.15194404,1.3124225,0.26838234
-0.19673541,0.33568746,0.40867323
-0.41865468,0.0013910678,0.0021143053
-0.102590755,0.0011231784,0.0012445241
-0.20597968,1.6287719,0.77258974
0.21410209,0.0053917216,0.0043525533
-0.050456587,1.3578943,0.37641576
0.1260236,2.060615,0.93503207
-0.47654414,0.44497964,0.7166393
0.05660314,1.3980601,0.37615442
0.35131553,2.3194666,0.92859006
0.28772634,1.8606904,0.6454892
0.26966542,2.1213589,0.85630876
-0.24926886,1.4829397,0.61965364
0.18722618,2.178609,0.9773688
0.26055357,0.025017293,0.01927895
-0.17238337,1.7174582,0.85243595
0.18490279,1.5620799,0.4671924
0.20974413,1.75931,0.6156422
-0.2543965,1.5352185,0.69026214
0.37347013,2.4527671,1.0
-0.5246962,1.0568148,0.096013956
-0.2819822,0.17517963,0.2322453
-0.15481275,0.10643178,0.12425265
0.24220428,1.8434914,0.6620529
0.0011731572,1.4769695,0.47641024
0.1480621,0.05003926,0.04315274
0.4269624,1.5218368,0.34049225
0.11134994,1.9677117,0.86573976
0.021336064,0.0092441095,0.009048966
-0.4322719,1.5765649,0.8883447
0.25051638,1.3508985,0.27313897
-0.42141348,0.018486455,0.028175471
0.18582216,2.0546308,0.875788
