index,theta,m,y,c,t,delta
8137,2.5,2,0.22579635336192838,2.8401299745898805,0.22579635336192838,1
22334,1.5,4,0.08977407342063715,2.072813986553101,0.08977407342063715,1
2965,1.5,1,0.3120757567202891,6.370408390304074,0.3120757567202891,1
37621,2.0,2,1.0220372950260426,1.7675763744665332,1.0220372950260426,1
15751,2.0,0,inf,1.0863848955963757,1.0863848955963757,0
53272,2.5,2,0.10989277565029473,5.192489323311678,0.10989277565029473,1
39318,0.8,0,inf,5.234253441858412,5.234253441858412,0
712,0.1,0,inf,1.2331580626623007,1.2331580626623007,0
10028,2.0,0,inf,1.9059053326414008,1.9059053326414008,0
20963,0.1,0,inf,4.820818081920304,4.820818081920304,0
7158,0.8,0,inf,1.7499490652873835,1.7499490652873835,0
12321,0.8,0,inf,5.537075257878061,5.537075257878061,0
9150,2.0,2,0.8873334042721985,2.951759420817725,0.8873334042721985,1
54360,0.1,0,inf,2.478560113561376,2.478560113561376,0
15838,1.5,1,0.47608859371378653,6.20893802410845,0.47608859371378653,1
13578,1.5,4,0.04367429216311484,7.334962592107056,0.04367429216311484,1
16599,0.1,0,inf,4.592094746434115,4.592094746434115,0
3791,0.1,1,1.343175872387411,6.9200987585476605,1.343175872387411,1
42967,1.5,1,0.9048502007790566,7.1428840354803205,0.9048502007790566,1
17594,2.5,0,inf,6.391025171243456,6.391025171243456,0
39374,2.0,4,0.6529318618801513,1.93913418467914,0.6529318618801513,1
15262,2.5,3,0.8871076151021953,3.9091451887252044,0.8871076151021953,1
45720,0.8,0,inf,5.4293962133508336,5.4293962133508336,0
7127,0.8,1,0.4426106133883002,2.947587853106917,0.4426106133883002,1
51149,2.0,3,0.38235144663188786,2.6381018934449485,0.38235144663188786,1
3805,1.5,1,3.309012849477366,6.179414301154136,3.309012849477366,1
38388,0.8,2,0.061315821154870054,7.542082640703932,0.061315821154870054,1
40568,0.1,0,inf,2.1893964261710335,2.1893964261710335,0
24802,0.1,1,0.5574121210598312,7.748751717546783,0.5574121210598312,1
6678,0.1,0,inf,1.2720575002466241,1.2720575002466241,0
30356,0.1,0,inf,2.9739720685047475,2.9739720685047475,0
40474,1.5,0,inf,7.382089402742549,7.382089402742549,0
38792,2.0,1,0.5950652159354,3.3836248125168686,0.5950652159354,1
22194,0.8,3,0.9455128886129607,0.7180728996142224,0.7180728996142224,0
2944,0.1,0,inf,3.1863706801971863,3.1863706801971863,0
8977,0.1,0,inf,4.681223317519887,4.681223317519887,0
29811,0.8,2,0.43704018000067696,0.8637310079570824,0.43704018000067696,1
52114,1.5,3,0.270524047530111,8.327272022206454,0.270524047530111,1
22681,2.5,2,0.5713201135182348,3.1714304667372875,0.5713201135182348,1
58271,0.1,0,inf,1.1652623947185352,1.1652623947185352,0
38076,0.1,0,inf,3.614539822549122,3.614539822549122,0
10674,2.0,0,inf,6.92094702789081,6.92094702789081,0
2950,2.5,6,0.1513094838283768,5.663665132574561,0.1513094838283768,1
56662,2.5,2,0.04808867641799516,5.144814112382569,0.04808867641799516,1
16976,0.8,0,inf,5.908004953406542,5.908004953406542,0
23493,2.5,4,0.10981912059473838,4.210475360236573,0.10981912059473838,1
46893,0.8,0,inf,1.0971420806546819,1.0971420806546819,0
57192,2.5,2,0.10829096869916645,3.532993743584874,0.10829096869916645,1
2070,0.1,0,inf,0.5690699824472037,0.5690699824472037,0
17013,2.0,0,inf,1.86538175998418,1.86538175998418,0
13765,2.0,1,2.1688386830622814,0.6892455281465331,0.6892455281465331,0
7992,2.0,3,0.11447771878110896,0.9307973336154663,0.11447771878110896,1
41515,0.1,0,inf,7.9817893817165535,7.9817893817165535,0
53618,2.0,4,0.9460496751591597,3.0930598681172357,0.9460496751591597,1
15803,0.8,1,0.6753427349314096,5.542130151595844,0.6753427349314096,1
27437,2.0,2,0.3772801231023609,5.81379306530818,0.3772801231023609,1
2759,0.1,0,inf,5.422600125093882,5.422600125093882,0
35260,0.8,2,0.2747602027103729,7.110343421635403,0.2747602027103729,1
35926,2.0,2,0.08206874226637179,3.493160309720034,0.08206874226637179,1
34862,2.0,5,0.17334089770417155,6.239848628640286,0.17334089770417155,1
47115,0.8,0,inf,3.8265522966239276,3.8265522966239276,0
45665,1.5,1,0.15087338043139892,2.8621182218832355,0.15087338043139892,1
25691,1.5,1,1.862558460293295,5.704696090395795,1.862558460293295,1
10154,0.8,0,inf,6.490455432284536,6.490455432284536,0
5432,1.5,3,0.8159473294269591,2.353145571353676,0.8159473294269591,1
35975,0.8,1,0.3715197085299898,3.008686929010869,0.3715197085299898,1
14711,2.0,3,0.16823896531543886,3.356131318706554,0.16823896531543886,1
2289,0.1,0,inf,8.082419886956068,8.082419886956068,0
12069,2.5,2,0.06857836985829717,1.207567332992562,0.06857836985829717,1
38236,0.1,0,inf,7.939974587662609,7.939974587662609,0
39170,1.5,1,0.3304062131653797,6.70036498595097,0.3304062131653797,1
48830,0.8,1,2.770552539085298,1.1706212009020835,1.1706212009020835,0
55454,2.0,2,0.06635578208441409,4.8173638330865405,0.06635578208441409,1
