index,theta,m,y,c,t,delta
9734,2.5,5,0.19687173118792128,0.022655421090016226,0.022655421090016226,0
804,1.5,5,0.05170534655003262,3.9803726220912363,0.05170534655003262,1
4190,0.1,0,inf,8.050795743468841,8.050795743468841,0
4995,2.5,4,0.01723539542949121,1.789330177593676,0.01723539542949121,1
8090,2.5,5,0.05745454731266703,5.102422011826631,0.05745454731266703,1
2585,0.1,0,inf,3.533862383865977,3.533862383865977,0
5597,0.8,0,inf,6.085903616916069,6.085903616916069,0
4757,2.0,2,0.33688994533878097,4.361564503982575,0.33688994533878097,1
4964,2.0,2,1.9874980178633321,9.233982422478505,1.9874980178633321,1
1641,0.1,0,inf,6.539661439341393,6.539661439341393,0
4952,0.1,0,inf,8.309911104218576,8.309911104218576,0
5493,1.5,2,0.4476755395302646,2.6203285668240666,0.4476755395302646,1
2829,0.1,0,inf,6.465644119045582,6.465644119045582,0
398,0.8,1,0.12956268644803962,0.43661948606831713,0.12956268644803962,1
113,0.1,0,inf,6.8619172320816935,6.8619172320816935,0
2970,0.1,0,inf,5.791214388699394,5.791214388699394,0
3205,0.1,1,0.5901145641869602,0.034141058654996205,0.034141058654996205,0
718,0.8,2,1.6791641512485704,4.368873079931787,1.6791641512485704,1
2150,2.5,6,0.13229789723838128,0.20959389137089376,0.13229789723838128,1
4187,0.8,1,0.8244690258545251,2.8511828306046145,0.8244690258545251,1
9462,2.0,0,inf,0.8275364925383861,0.8275364925383861,0
6927,2.0,1,0.6195121600786829,2.56426856085606,0.6195121600786829,1
3084,2.5,2,0.3385626755308083,7.994386184208461,0.3385626755308083,1
1671,2.5,3,0.13474186806255078,0.6223126471586329,0.13474186806255078,1
6989,1.5,3,0.1455140966045427,8.381024057491647,0.1455140966045427,1
984,2.0,3,0.02374058539353013,0.46036341659154295,0.02374058539353013,1
1865,0.1,0,inf,0.09568717338578789,0.09568717338578789,0
1831,0.1,0,inf,0.39357206477351664,0.39357206477351664,0
3059,0.8,1,0.30662536135997626,9.342858808678885,0.30662536135997626,1
2346,2.0,2,1.5686226401026166,9.086664786552012,1.5686226401026166,1
6899,2.5,2,0.19596170407320251,8.123495817847948,0.19596170407320251,1
383,2.0,0,inf,2.932528600396581,2.932528600396581,0
