eta,mi,S1
-0.47359762,1.5994146,0.9625163
-0.18512812,1.0666007,0.08014545
0.01138128,1.6378183,0.6306002
-0.7023978,1.3640245,0.73481524
0.35437134,0.1746512,0.12253781
-0.03416681,1.9401774,0.97285545
0.08626778,2.0140438,0.9302318
-0.2231293,1.7895781,0.9869585
-0.61180055,0.2734841,0.5042358
-0.7048488,1.4629588,0.93681616
0.85741687,3.3570642,1.0
-0.024956323,1.931431,0.9549686
0.5667188,0.05328247,0.030231623
0.8154312,0.6012413,0.2660183
-0.35953552,0.32568505,0.46659723
0.070568465,0.3167149,0.29513523
0.06775829,0.048453696,0.04527932
-1.0624628,0.12207042,0.35320932
0.7572013,0.8963178,0.4203525
-0.6710441,0.033698402,0.065923475
-0.22996001,0.14916347,0.18772963
-0.40412465,1.5470533,0.8194807
-0.1960576,1.5788126,0.7041817
-0.5298852,0.26745468,0.45433527
0.46421647,0.21955392,0.13801762
-0.35933638,0.06906606,0.09892874
-0.087355375,1.8601251,0.93864113
0.09121465,0.8846995,0.80757296
0.42938176,1.8049738,0.52396667
0.3066236,0.16945447,0.1247062
1.0994115,3.4739425,0.82398874
0.09047018,1.7691588,0.70262784
-0.038391422,1.8539455,0.8873671
-0.33346376,1.561377,0.7835671
0.12640467,0.096993,0.08547588
0.40812543,0.060254697,0.040063076
0.2658496,0.35486346,0.27202216
0.2102984,1.096993,0.8889399
-0.20010407,1.4128133,0.5042638
-0.59359956,0.17847791,0.3231331
-0.09516773,0.2508411,0.2758859
0.26595327,0.29179525,0.22365375
1.1092882,3.969983,0.9794816
-0.7061695,1.4396429,0.8908109
-0.1689435,0.43674934,0.5171344
0.65390295,2.897078,0.98650384
0.9299993,0.57935023,0.22858493
0.1785037,0.79707205,0.6667675
0.21776076,0.083145924,0.06687575
0.07455968,0.44597855,0.41393593
-0.22299366,0.02195847,0.027443973
-0.2598151,1.7350534,0.9531367
-0.72925115,0.08427341,0.17474322
-0.48974454,0.10183384,0.16618256
-0.5089045,1.5613474,0.9337833
-0.30153266,1.5008001,0.67704636
-0.049321502,1.7276194,0.7644064
-0.1132903,0.32921937,0.36871153
0.13665396,0.40242273,0.3510221
0.2764344,1.5238842,0.39735746
0.44576287,1.3509182,0.8650411
0.5115742,2.5519624,0.9304806
0.648512,2.6451707,0.86013335
0.92580855,3.1623907,0.8567629
-0.6340418,0.16666341,0.31419632
0.46879137,2.5391774,0.96315295
-0.29567692,1.5595605,0.7520695
0.26974612,2.1545954,0.8816183
0.0048097074,0.5101832,0.5077353
-0.7892543,1.397918,0.8761175
0.26791972,2.2274032,0.9389255
0.41376984,1.2633737,0.83528346
-0.37952447,1.5722375,0.8363762
0.57976305,2.715808,0.96090573
-0.5524262,0.023341384,0.040554795
-0.36014017,1.5776529,0.82808316
0.27443886,0.045298815,0.034427032
-0.19977488,1.6733341,0.82222706
0.28169852,2.0815892,0.8160604
-0.94556534,0.021641627,0.055711355
0.085876435,0.14115955,0.12954319
0.014054783,0.7686502,0.7579225
-0.12745766,1.8716977,0.99019337
-0.5302989,0.01748699,0.02971809
-0.5866407,1.3994428,0.7181737
-1.0274215,1.066602,0.18607603
0.03381986,1.9854386,0.9526683
0.89600384,0.11339896,0.046289187
1.1864669,0.57650477,0.17600575
-0.6121297,0.019299028,0.035594262
-0.63726723,1.3131125,0.5921912
-0.7270539,0.27599928,0.571036
-0.11617826,0.248529,0.2791468
-0.19382603,0.5726397,0.6951188
-0.38728422,0.5345023,0.78730863
0.23429029,0.24044776,0.19022593
0.18290406,0.33994767,0.28312474
0.31962788,2.3512292,0.98155904
-0.778302,1.4263469,0.92848605
-0.08157737,0.06453433,0.070019566
0.3567605,0.08369466,0.058581248
0.12003706,1.1732774,0.15367758
0.73204553,3.0386126,0.98041826
-0.7993051,0.22858413,0.5083699
0.10674958,0.45514476,0.40906167
-0.6257619,0.044193313,0.08262691
0.19883218,1.4801213,0.39354932
-0.08121726,0.190907,0.20705898
-0.057733182,0.38210946,0.40481907
-0.8471558,0.20158143,0.4702899
0.2909963,1.1780819,0.8806378
-0.19515981,0.111893564,0.13600722
-1.0095847,0.011501367,0.03156505
-0.018613815,1.4619013,0.4705796
0.1953328,2.0453072,0.85982865
0.81548285,2.8277102,0.80862576
-0.04842852,0.0591587,0.062094178
0.31246102,0.9009275,0.6591583
-0.36515144,1.0990204,0.1426619
0.27574098,0.57636625,0.43746743
-0.0108340755,1.5813737,0.5877065
0.5434096,0.047535706,0.027607061
-1.3635734,1.2488421,0.9730079
-0.3358661,0.1995126,0.2791484
