1,2,3,4,5
2.3920932,1.8431443,1.5939791,1.7821987,1.4426445
2.122998,1.6567515,1.4904028,1.5289623,1.3384218
1.9706355,1.936767,1.2467101,0.8772202,1.00736
2.4106877,1.9169803,1.8417947,1.4409957,1.3544704
1.7144523,2.1848536,2.0008638,1.4399613,0.9370156
2.6216674,2.3988407,1.7847329,1.7966517,1.5157084
1.9944342,1.3793249,1.4908713,1.5079917,1.1860709
2.00279,1.4800445,1.5556045,1.3624916,1.1063
2.632635,2.202963,1.515226,1.6485636,1.4835535
2.5600777,2.1972456,2.146933,1.7051262,1.0728631
2.4572225,2.2099726,2.2768366,1.5121243,1.3733643
1.6122465,1.3477124,1.9869336,1.6595284,1.3765621
2.7158685,2.3193161,2.3371801,1.7811178,1.3854713
1.992075,1.761024,1.4211375,1.383859,1.770701
2.3096352,2.0298736,1.2567921,0.9881611,0.70343864
2.2056487,1.511171,1.3807057,1.5492333,1.3891389
2.191246,2.4228046,2.1467576,2.4036498,1.5363517
2.6468472,2.767208,2.1422377,1.8577006,1.2803291
2.3957818,1.6838387,1.9346656,1.3333795,1.0383253
2.5160184,1.8824159,1.9762567,1.4774112,1.1799824
3.1341813,2.188592,2.1332216,1.1233809,0.9855367
2.3436704,2.0230117,1.4005464,1.2777834,1.086389
1.7127056,1.3002707,1.4015566,1.4560065,1.8025963
3.085469,2.1996262,1.757177,1.4944128,1.2886811
3.0400121,1.8366064,1.5190567,1.6359308,1.2034932
2.4831061,1.939401,1.5401593,1.4581974,1.3145342
2.1373873,2.3128479,1.6423008,1.4087441,1.1151077
2.7564669,2.0631087,2.011905,1.7603091,1.2617663
2.3379796,2.0511844,2.1315966,1.5783237,1.2952999
1.9554989,1.669854,1.9120475,1.5512725,1.3222015
2.6229699,1.5033174,1.2857059,1.2041523,0.9287527
1.9241408,1.7328966,1.4600604,1.744425,1.1906276
1.9254854,1.6584747,1.1611137,1.1194721,1.0290128
2.4024167,1.6540314,1.8118478,1.8888857,1.4545504
1.5588322,1.5682049,1.3307,1.3720156,1.04337
2.4980755,1.9080927,1.7633119,1.3598733,1.0538505
1.4661152,2.059794,1.5182284,1.503651,1.0993255
2.109268,1.9721009,1.8943594,1.351061,0.8755097
2.5681357,1.6727157,1.9172977,1.5876193,1.1017966
1.7223511,1.7428334,1.4521952,1.3591235,0.80440575
2.1094668,2.4248762,1.9824333,1.5064166,1.0464453
1.8994769,1.4071034,1.4665153,1.6664157,1.5176799
2.3407834,1.8474826,1.7562981,1.4929557,1.2946305
2.4138107,1.9099445,1.4947064,1.3723092,1.3030183
2.7003233,2.2644234,2.2478306,1.6895818,1.6537383
2.4314203,1.7617098,2.4089673,1.4506379,1.273023
2.6266665,1.5548254,1.7575874,1.3175983,0.8144245
3.025975,2.965213,2.0828726,1.6623803,1.3137207
2.7141883,1.7193983,2.8578882,1.7509679,1.4740963
2.2073052,2.251957,1.8317741,1.3602471,1.6257265
1.4514967,1.4267542,1.7563595,1.4147412,1.3225914
1.565587,1.4859579,1.7883527,1.4139568,1.0655291
2.3726344,1.5811068,1.4872918,1.4483557,1.0875883
2.620552,2.2024891,1.5852355,1.4534823,1.0846658
2.4800878,1.9278951,1.8053101,1.3467176,1.2785219
2.480404,2.601002,2.5414581,1.8339995,1.2373233
1.8600914,1.7596589,1.4774582,1.7774607,1.4960113
2.718774,2.2040932,1.7281742,1.3854778,0.99968034
2.7366118,2.7136867,2.0567722,1.4050968,1.1694978
2.371518,1.6150879,1.4945594,1.5344307,1.0770743
2.3374226,2.0664241,1.5473716,1.5926166,1.0742161
2.1371326,2.063509,1.2611699,1.7088872,0.9339808
2.6547425,2.7130852,1.9235867,1.0747077,1.1979219
3.0610375,2.6877267,2.1704662,1.8236997,1.682345
2.0696769,1.7441577,1.20093,1.0540386,1.0355625
1.8753928,1.7764981,1.6219614,1.2789514,0.9688344
2.6659307,1.9925109,2.0464237,1.3400108,1.6374416
1.929164,1.7908581,1.5141068,1.4267225,0.8244701
2.1743681,1.6544557,1.5226638,1.4373674,0.9143784
2.3057694,1.9673628,1.6521109,1.2260042,1.0962433
2.1698585,1.4446102,1.9301518,1.549273,1.1871403
2.7392128,1.8478346,1.5894214,1.3421723,1.0485265
2.5705228,2.3796341,1.9317067,1.6060647,1.0903021
2.4413357,1.7540876,1.9755188,1.5515856,1.4742213
2.61518,1.9834734,1.6261991,1.1083823,1.188102
1.9693153,1.9527522,1.5103409,1.7325711,1.1837982
2.7136934,2.134126,1.5760587,1.9520148,1.1626368
2.6095943,1.835584,1.9157537,1.1404552,0.77624303
3.6881413,2.6143794,1.8802336,1.9245673,1.2350501
2.2991312,2.236539,1.8586034,1.684791,1.2937868
2.9235928,2.8429492,2.3866475,1.8281409,1.6119877
2.0468612,2.2699525,2.8188767,1.750768,1.3403237
2.0887096,1.6512519,1.6520385,1.4379399,1.7543643
2.2534978,1.9439169,2.122772,1.5732343,1.1287491
2.5523992,1.939005,1.916233,1.1990428,1.3374766
2.613426,2.494363,1.8385695,1.5690219,1.013329
2.4742727,2.8044605,1.8436396,1.6557597,1.3155625
2.6898599,2.5123081,2.2812352,1.3331132,1.1297513
2.86613,2.6147041,1.7323736,1.8025674,1.0358559
1.8327327,1.6387628,1.8057984,1.4889141,1.3864648
2.2991304,1.8740766,1.4614507,1.9893436,1.0038416
2.4312837,2.0326052,1.6402884,1.8053828,1.2404261
2.1698837,1.7428913,2.120802,1.6250229,1.0626684
2.5656085,2.599601,1.6624191,1.3751249,1.3071711
1.9369528,1.4634612,1.2502128,1.2023818,1.463826
2.3354201,2.0401223,2.1319704,1.3393782,1.3621539
1.9685017,1.2170675,1.174787,1.0807575,0.8479973
1.7490689,2.0591822,1.7549621,1.392603,1.1819769
3.2812054,2.8371854,1.8882831,1.327816,1.4834528
2.5759943,3.0063612,2.1875534,1.6067743,1.5248028
