1,2,3,4,5
0.65428144,0.70511097,0.8804124,0.93454325,0.860084
0.71617854,0.7822209,0.7553875,1.1490464,0.9985619
0.54648715,0.75394994,0.7551679,0.78128564,0.901431
0.88434255,0.85014266,0.84436,0.9768819,0.8015837
0.60318774,0.8624898,0.7980253,1.2324564,1.0287794
0.60562545,0.73461676,0.72180575,0.89474726,0.7865584
0.53369427,0.6926789,0.92289525,1.0627655,1.1180885
0.7044402,0.79029095,0.9156106,0.8865005,0.6564712
0.63788915,0.8042992,1.091605,1.1404155,1.0626124
0.5787099,0.6719072,0.7542564,0.8039879,1.203173
0.682512,0.87668973,0.9591484,1.0192697,0.9778624
0.6931837,0.79484004,0.6376452,0.9184916,0.9940693
0.8018513,0.7854724,1.1428447,1.0674317,1.1395098
0.59490263,0.8150607,0.7829885,0.8145126,0.8720788
0.58847046,0.6554644,0.91522825,1.0713618,0.95796514
0.63908845,0.7849287,0.75506204,0.9505903,0.9063858
0.65358454,0.7820084,0.8306553,1.0017715,0.99865234
0.5371886,0.8098695,0.77600276,0.8544368,0.9428652
0.79814816,0.95472294,0.9722185,1.2673671,1.0170537
0.6363041,0.81999856,0.8044896,0.76807326,0.80876386
0.60383093,0.88675874,0.9935023,0.9224868,1.1495869
0.70828,0.805916,0.920416,0.94850755,1.1361934
0.7591941,0.9703016,0.8552071,0.98274976,1.1307364
0.6269488,0.7144917,0.98380715,1.0647554,1.1285284
0.78861207,0.90562713,0.8283413,0.9150084,0.9233127
0.60451066,0.8118617,1.0011809,1.0553957,1.0262104
0.6167479,0.69453,0.9766915,1.1470894,1.2499261
0.8092544,0.83482164,0.98756593,0.9588839,1.266109
0.55117625,0.7614463,0.85166246,0.9325677,0.9209763
0.6411629,0.9345219,1.0062345,1.2582502,1.226906
0.6090221,0.7209724,0.9474607,1.1075553,1.0090816
0.5519001,0.70909923,0.7727055,0.75670946,0.70210606
0.63954186,0.79191,0.8679878,1.0223502,0.9278788
0.70764524,0.79510367,0.9146896,0.94951695,1.2374743
0.6414088,1.0383117,0.98703647,1.0019789,1.3833915
0.77404356,1.004244,1.1878343,1.0731974,1.1689676
0.55653375,0.8182625,0.8736647,0.8043508,1.0397561
0.59057933,0.87801105,0.8293042,0.87622494,1.0703402
0.6500614,0.66047454,0.8107185,0.9608558,0.9075268
0.5530887,0.6071469,0.882945,0.9652306,1.1661515
0.6607104,0.6734667,0.7798311,0.90675884,0.9986072
0.56690866,0.64472735,0.7755023,1.0542663,0.9266153
0.7153228,0.86849314,0.92583334,0.83537805,0.8225792
0.80983865,0.7290522,0.9304055,1.0477179,1.1861186
0.80932677,0.9300425,0.9538978,0.8494037,0.85765713
0.72032076,0.7993267,0.98388267,0.95879066,0.8928691
0.5437659,0.7246949,0.7679162,1.0838335,0.9326822
0.6385052,0.8249601,0.93808746,0.7174332,0.84123915
0.55202603,0.80380815,0.8442886,0.87923026,1.1731169
0.5144364,0.6677022,0.7874122,1.0142727,0.9630962
0.5695365,0.8947027,0.88138294,1.0056144,0.9360883
0.530438,0.7449424,0.7980156,0.77641517,0.9965651
0.7383216,0.73518014,0.8842317,0.9722323,1.0877713
0.5706061,0.70764613,0.9155323,0.9333772,1.165923
0.65756124,0.8897823,1.0597001,1.0304579,1.3091121
0.6400031,0.90693235,0.8790259,0.97633195,1.0256498
0.5833254,0.7346772,0.88736004,0.9963494,1.209293
0.6823704,0.86383355,0.83788,0.9067557,1.015394
0.61253595,0.7381835,0.8037674,0.888334,1.0977379
0.84829664,1.0386009,0.9805799,0.9648349,0.74295163
0.721474,0.766312,1.1239487,1.0252382,1.1796483
0.4585532,0.7019672,0.66509587,0.77388734,0.7287536
0.6746037,0.91027343,0.9969385,0.99826455,1.3656712
0.6184863,0.8869517,1.2238903,0.9414514,0.97410417
0.60429054,0.77558637,0.8299121,1.0197423,1.0077826
0.7471614,0.8452758,0.96436507,0.8928147,0.8483845
0.46089628,0.6109026,0.81839955,0.96052635,0.95112866
0.62460107,0.640947,0.8290284,1.0668269,1.0653588
0.63999027,0.84103125,0.9046338,1.0710337,1.0212445
0.7351948,0.89038813,0.9012933,1.0696638,1.0503124
0.61669177,0.8296948,1.0314847,1.171383,1.1041415
0.54627734,0.681665,0.85535854,0.723399,0.9309793
0.571709,0.7714518,0.79061526,1.0281508,0.9965755
0.47464356,0.6318993,0.9280468,0.9628821,0.9155013
0.5651805,0.88383406,0.8817475,0.9536846,0.98565763
0.588433,0.81158423,0.98004013,0.924577,1.2721081
0.74456435,0.90368015,0.88839763,0.9757291,1.1371819
0.67699564,1.0545001,0.9308217,0.9662005,1.2162348
0.51921594,0.7701963,0.7583278,0.69898784,0.7650856
0.540135,0.83830714,0.92798334,1.0243076,1.3619851
0.7890248,0.78596324,0.8754935,0.80243057,1.4406251
0.6476906,0.78316957,0.8203113,1.0600518,1.2174727
0.6677387,0.8662389,0.8249861,0.82348835,0.989777
0.67106336,0.8984232,0.93817157,1.0537264,0.9934468
0.66086656,0.9121165,0.851981,0.9874753,1.0471989
0.75296557,0.84200996,0.92446893,1.0115952,0.8441955
0.65916336,0.86655325,0.90024275,0.9923766,0.99949276
0.7905744,0.8849271,0.97274506,1.0473009,1.0199741
0.7097361,0.69898957,0.6175724,0.9838465,1.14784
0.56498265,0.7410213,0.86534077,0.8860844,0.8272589
0.5399201,0.7643715,0.93233377,1.1590141,1.0494647
0.72704905,0.92516845,0.9645498,1.060613,1.150489
0.524786,0.73523366,0.81148607,1.1073551,0.9562718
0.5869912,0.8970158,0.91639155,0.9530854,1.1384282
0.7280065,0.7971556,1.1398765,0.9609524,1.2052194
0.7014137,0.8103896,0.94492203,1.0132498,1.202209
0.6209764,0.9188095,0.9377539,0.98784655,0.91858906
0.5978434,0.8705677,0.9026752,1.1146759,1.2131383
0.5341397,0.74876434,0.9201342,0.83996713,0.9436102
0.5754181,0.8522795,1.0987728,1.0592664,1.101325
